timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771685530756000,1771685530602000,0,1771685530604000,0,-491.415,0.5625,-0.026275635,-0.037057865,0.57547694,4.7988644e-05,-0.00010930335,0,0,0,1
1771685530812000,1771685530654000,0,1771685530660000,0,-491.487,0.5625,-0.033843994,-0.03675511,0.575506,7.9611054e-05,-0.000106506246,0,0,0,1
1771685530860000,1771685530706000,0,1771685530708000,0,-491.558,0.5625,-0.030853271,-0.03619914,0.57547694,6.616594e-05,-0.00010270607,0,0,0,1
1771685530916000,1771685530758000,0,1771685530764000,0,-491.642,0.5625,-0.026519775,-0.035287317,0.575506,4.88821e-05,-9.76357e-05,0,0,0,1
1771685530964000,1771685530810000,0,1771685530812000,0,-491.72,0.5625,-0.016998291,-0.033564437,0.57547694,2.0083648e-05,-9.033007e-05,0,0,0,1
1771685531020000,1771685530862000,0,1771685530868000,0,-491.801,0.5625,-0.01638794,-0.03194636,0.575506,1.8666326e-05,-8.3579136e-05,0,0,0,1
1771685531068000,1771685530914000,0,1771685530916000,0,-491.873,0.5625,-0.0132751465,-0.030187478,0.57547694,1.2249284e-05,-7.685966e-05,0,0,0,1
1771685531124000,1771685530966000,0,1771685530972000,0,-491.949,0.5625,-0.0178833,-0.02902839,0.575506,2.2228262e-05,-7.171322e-05,0,0,0,1
1771685531172000,1771685531018000,0,1771685531020000,0,-492.021,0.5625,-0.015106201,-0.027716879,0.57547694,1.5861438e-05,-6.645182e-05,0,0,0,1
1771685531228000,1771685531070000,0,1771685531076000,0,-492.101,0.5625,-0.016082764,-0.026620911,0.575506,1.797759e-05,-6.188541e-05,0,0,0,1
1771685531276000,1771685531122000,0,1771685531124000,0,-492.168,0.5625,-0.018432617,-0.025849551,0.57547694,2.3615985e-05,-5.828032e-05,0,0,0,1
1771685531332000,1771685531174000,0,1771685531180000,0,-492.24,0.5625,-0.027526855,-0.026007557,0.575506,5.2665153e-05,-5.7751353e-05,0,0,0,1
1771685531380000,1771685531226000,0,1771685531228000,0,-492.309,0.5625,-0.027740479,-0.026170803,0.57547694,5.3488442e-05,-5.7349775e-05,0,0,0,1
1771685531436000,1771685531278000,0,1771685531284000,0,-492.381,0.5625,-0.03677368,-0.027169624,0.575506,9.399059e-05,-6.0801445e-05,0,0,0,1
1771685531484000,1771685531330000,0,1771685531332000,0,-492.446,0.5625,-0.041015625,-0.028473958,0.57547694,0.00011693129,-6.608904e-05,0,0,0,1
1771685531540000,1771685531382000,0,1771685531388000,0,-492.514,0.5625,-0.053985596,-0.030877229,0.575506,0.00020256572,-7.894554e-05,0,0,0,1
1771685531588000,1771685531434000,0,1771685531436000,0,-492.595,0.5625,-0.042053223,-0.03193004,0.57547694,0.00012292228,-8.308828e-05,0,0,0,1
1771685531644000,1771685531486000,0,1771685531492000,0,-492.685,0.5625,-0.03326416,-0.032055717,0.575506,7.690654e-05,-8.250594e-05,0,0,0,1
1771685531692000,1771685531538000,0,1771685531540000,0,-492.759,0.5625,-0.028808594,-0.03174983,0.57547694,5.7686764e-05,-8.01679e-05,0,0,0,1
1771685531748000,1771685531590000,0,1771685531596000,0,-492.832,0.5625,-0.037506104,-0.032292087,0.575506,9.7771896e-05,-8.182625e-05,0,0,0,1
1771685531796000,1771685531642000,0,1771685531644000,0,-492.908,0.5625,-0.031280518,-0.032196794,0.57547694,6.801112e-05,-8.052482e-05,0,0,0,1
1771685531852000,1771685531694000,0,1771685531700000,0,-492.988,0.5625,-0.032989502,-0.03227147,0.575506,7.5641765e-05,-8.006482e-05,0,0,0,1
1771685531900000,1771685531746000,0,1771685531748000,0,-493.075,0.5625,-0.015960693,-0.030734949,0.57547694,1.7706616e-05,-7.4190495e-05,0,0,0,1
1771685531956000,1771685531798000,0,1771685531804000,0,-493.146,0.5625,-0.02709961,-0.030392488,0.575506,5.1043004e-05,-7.2009934e-05,0,0,0,1
1771685532004000,1771685531850000,0,1771685531852000,0,-493.223,0.5625,-0.020263672,-0.029438324,0.57547694,2.8540944e-05,-6.7915025e-05,0,0,0,1
1771685532060000,1771685531902000,0,1771685531908000,0,-493.303,0.5625,-0.022338867,-0.028769534,0.575506,3.468426e-05,-6.478459e-05,0,0,0,1
1771685532108000,1771685531954000,0,1771685531956000,0,-493.376,0.5625,-0.019622803,-0.027907886,0.57547694,2.6764192e-05,-6.1202954e-05,0,0,0,1
1771685532164000,1771685532006000,0,1771685532012000,0,-493.453,0.5625,-0.024993896,-0.02763338,0.575506,4.3418826e-05,-5.9527636e-05,0,0,0,1
1771685532212000,1771685532058000,0,1771685532060000,0,-493.522,0.5625,-0.026275635,-0.027505476,0.57547694,4.7988644e-05,-5.844063e-05,0,0,0,1
