timestamp,pub_timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,publisher_id,temperature_source,calibration_count
1771685535544000,1771685535544000,1771685535520000,6620172,498.8356,95475.09,15.0,1.1540862,126,0,1
1771685535596000,1771685535596000,1771685535572000,6620172,498.96237,95473.63,15.0,1.1540686,126,0,1
1771685535648000,1771685535648000,1771685535624000,6620172,499.08444,95472.25,15.0,1.1540519,126,0,1
1771685535700000,1771685535700000,1771685535676000,6620172,499.24878,95470.375,15.0,1.1540293,126,0,1
1771685535752000,1771685535752000,1771685535728000,6620172,499.32858,95469.484,15.0,1.1540184,126,0,1
1771685535804000,1771685535804000,1771685535780000,6620172,499.5023,95467.445,15.0,1.1539938,126,0,1
1771685535856000,1771685535856000,1771685535832000,6620172,499.54456,95466.95,15.0,1.1539879,126,0,1
1771685535908000,1771685535908000,1771685535884000,6620172,499.7042,95465.18,15.0,1.1539664,126,0,1
1771685535960000,1771685535960000,1771685535936000,6620172,499.8826,95463.13,15.0,1.1539416,126,0,1
1771685536012000,1771685536012000,1771685535988000,6620172,499.99527,95461.82,15.0,1.1539258,126,0,1
1771685536064000,1771685536064000,1771685536040000,6620172,500.18307,95459.66,15.0,1.1538997,126,0,1
1771685536116000,1771685536116000,1771685536092000,6620172,500.2582,95458.78,15.0,1.1538891,126,0,1
1771685536168000,1771685536168000,1771685536144000,6620172,500.45538,95456.57,15.0,1.1538624,126,0,1
1771685536220000,1771685536220000,1771685536196000,6620172,500.61502,95454.75,15.0,1.1538403,126,0,1
1771685536272000,1771685536272000,1771685536248000,6620172,500.77936,95452.83,15.0,1.153817,126,0,1
1771685536324000,1771685536324000,1771685536300000,6620172,500.97183,95450.66,15.0,1.1537908,126,0,1
1771685536376000,1771685536376000,1771685536352000,6620172,501.13147,95448.83,15.0,1.1537688,126,0,1
1771685536428000,1771685536428000,1771685536404000,6620172,501.25824,95447.37,15.0,1.1537511,126,0,1
1771685536480000,1771685536480000,1771685536456000,6620172,501.39908,95445.75,15.0,1.1537316,126,0,1
1771685536532000,1771685536532000,1771685536508000,6620172,501.57748,95443.74,15.0,1.1537073,126,0,1
1771685536584000,1771685536584000,1771685536560000,6620172,501.69955,95442.305,15.0,1.1536899,126,0,1
1771685536636000,1771685536636000,1771685536612000,6620172,501.8639,95440.43,15.0,1.1536672,126,0,1
1771685536688000,1771685536688000,1771685536664000,6620172,501.9578,95439.39,15.0,1.1536547,126,0,1
1771685536740000,1771685536740000,1771685536716000,6620172,502.16907,95436.96,15.0,1.1536252,126,0,1
1771685536792000,1771685536792000,1771685536768000,6620172,502.3193,95435.21,15.0,1.1536041,126,0,1
1771685536844000,1771685536844000,1771685536820000,6620172,502.45078,95433.7,15.0,1.1535859,126,0,1
1771685536896000,1771685536896000,1771685536872000,6620172,502.61508,95431.87,15.0,1.1535637,126,0,1
1771685536948000,1771685536948000,1771685536924000,6620172,502.817,95429.54,15.0,1.1535356,126,0,1
1771685537000000,1771685537000000,1771685536976000,6620172,502.92496,95428.305,15.0,1.1535207,126,0,1
1771685537052000,1771685537052000,1771685537028000,6620172,503.13156,95425.945,15.0,1.1534921,126,0,1
1771685537104000,1771685537104000,1771685537080000,6620172,503.22076,95424.92,15.0,1.1534798,126,0,1
1771685537156000,1771685537156000,1771685537132000,6620172,503.40854,95422.79,15.0,1.153454,126,0,1
1771685537208000,1771685537208000,1771685537184000,6620172,503.5588,95421.03,15.0,1.1534327,126,0,1
1771685537260000,1771685537260000,1771685537236000,6620172,503.70905,95419.33,15.0,1.1534121,126,0,1
1771685537312000,1771685537312000,1771685537288000,6620172,503.90152,95417.11,15.0,1.1533854,126,0,1
1771685537364000,1771685537364000,1771685537340000,6620172,504.0377,95415.59,15.0,1.153367,126,0,1
1771685537416000,1771685537416000,1771685537392000,6620172,504.2161,95413.53,15.0,1.1533421,126,0,1
