timestamp,pub_timestamp,defer_failsafes_timeout_s,publisher_id,disable_auto_disarm,defer_failsafes,source_type,source_id
1771685524228000,1771685524228000,0,93,0,0,0,0
1771685524240000,1771685524240000,0,93,0,0,0,0
1771685524252000,1771685524252000,0,93,0,0,0,0
1771685524264000,1771685524264000,0,93,0,0,0,0
1771685524276000,1771685524276000,0,93,0,0,0,0
1771685524288000,1771685524288000,0,93,0,0,0,0
1771685524300000,1771685524300000,0,93,0,0,0,0
1771685524312000,1771685524312000,0,93,0,0,0,0
1771685524324000,1771685524324000,0,93,0,0,0,0
1771685524336000,1771685524336000,0,93,0,0,0,0
1771685524348000,1771685524348000,0,93,0,0,0,0
1771685524360000,1771685524360000,0,93,0,0,0,0
1771685524372000,1771685524372000,0,93,0,0,0,0
1771685524384000,1771685524384000,0,93,0,0,0,0
1771685524396000,1771685524396000,0,93,0,0,0,0
1771685524408000,1771685524408000,0,93,0,0,0,0
1771685524420000,1771685524420000,0,93,0,0,0,0
1771685524432000,1771685524432000,0,93,0,0,0,0
1771685524444000,1771685524444000,0,93,0,0,0,0
1771685524456000,1771685524456000,0,93,0,0,0,0
1771685524468000,1771685524468000,0,93,0,0,0,0
1771685524480000,1771685524480000,0,93,0,0,0,0
1771685524492000,1771685524492000,0,93,0,0,0,0
1771685524504000,1771685524504000,0,93,0,0,0,0
1771685524516000,1771685524516000,0,93,0,0,0,0
1771685524528000,1771685524528000,0,93,0,0,0,0
1771685524540000,1771685524540000,0,93,0,0,0,0
1771685524552000,1771685524552000,0,93,0,0,0,0
1771685524564000,1771685524564000,0,93,0,0,0,0
1771685524576000,1771685524576000,0,93,0,0,0,0
1771685524588000,1771685524588000,0,93,0,0,0,0
1771685524600000,1771685524600000,0,93,0,0,0,0
1771685524612000,1771685524612000,0,93,0,0,0,0
1771685524624000,1771685524624000,0,93,0,0,0,0
1771685524636000,1771685524636000,0,93,0,0,0,0
1771685524648000,1771685524648000,0,93,0,0,0,0
1771685524660000,1771685524660000,0,93,0,0,0,0
1771685524672000,1771685524672000,0,93,0,0,0,0
1771685524684000,1771685524684000,0,93,0,0,0,0
1771685524696000,1771685524696000,0,93,0,0,0,0
1771685524708000,1771685524708000,0,93,0,0,0,0
1771685524720000,1771685524720000,0,93,0,0,0,0
1771685524732000,1771685524732000,0,93,0,0,0,0
1771685524744000,1771685524744000,0,93,0,0,0,0
1771685524756000,1771685524756000,0,93,0,0,0,0
1771685524768000,1771685524768000,0,93,0,0,0,0
1771685524780000,1771685524780000,0,93,0,0,0,0
1771685524792000,1771685524792000,0,93,0,0,0,0
1771685524804000,1771685524804000,0,93,0,0,0,0
1771685524816000,1771685524816000,0,93,0,0,0,0
1771685524828000,1771685524828000,0,93,0,0,0,0
1771685524840000,1771685524840000,0,93,0,0,0,0
1771685524852000,1771685524852000,0,93,0,0,0,0
1771685524864000,1771685524864000,0,93,0,0,0,0
1771685524876000,1771685524876000,0,93,0,0,0,0
1771685524888000,1771685524888000,0,93,0,0,0,0
1771685524900000,1771685524900000,0,93,0,0,0,0
1771685524912000,1771685524912000,0,93,0,0,0,0
1771685524924000,1771685524924000,0,93,0,0,0,0
1771685524936000,1771685524936000,0,93,0,0,0,0
1771685524948000,1771685524948000,0,93,0,0,0,0
1771685524960000,1771685524960000,0,93,0,0,0,0
1771685524972000,1771685524972000,0,93,0,0,0,0
1771685524984000,1771685524984000,0,93,0,0,0,0
1771685524996000,1771685524996000,0,93,0,0,0,0
1771685525008000,1771685525008000,0,93,0,0,0,0
1771685525020000,1771685525020000,0,93,0,0,0,0
1771685525032000,1771685525032000,0,93,0,0,0,0
1771685525044000,1771685525044000,0,93,0,0,0,0
1771685525056000,1771685525056000,0,93,0,0,0,0
1771685525068000,1771685525068000,0,93,0,0,0,0
1771685525080000,1771685525080000,0,93,0,0,0,0
1771685525092000,1771685525092000,0,93,0,0,0,0
1771685525104000,1771685525104000,0,93,0,0,0,0
1771685525116000,1771685525116000,0,93,0,0,0,0
1771685525128000,1771685525128000,0,93,0,0,0,0
1771685525140000,1771685525140000,0,93,0,0,0,0
1771685525152000,1771685525152000,0,93,0,0,0,0
1771685525164000,1771685525164000,0,93,0,0,0,0
1771685525176000,1771685525176000,0,93,0,0,0,0
1771685525188000,1771685525188000,0,93,0,0,0,0
1771685525200000,1771685525200000,0,93,0,0,0,0
1771685525212000,1771685525212000,0,93,0,0,0,0
1771685525224000,1771685525224000,0,93,0,0,0,0
1771685525236000,1771685525236000,0,93,0,0,0,0
1771685525248000,1771685525248000,0,93,0,0,0,0
1771685525260000,1771685525260000,0,93,0,0,0,0
1771685525272000,1771685525272000,0,93,0,0,0,0
1771685525284000,1771685525284000,0,93,0,0,0,0
1771685525296000,1771685525296000,0,93,0,0,0,0
1771685525308000,1771685525308000,0,93,0,0,0,0
1771685525320000,1771685525320000,0,93,0,0,0,0
1771685525332000,1771685525332000,0,93,0,0,0,0
1771685525344000,1771685525344000,0,93,0,0,0,0
1771685525356000,1771685525356000,0,93,0,0,0,0
1771685525368000,1771685525368000,0,93,0,0,0,0
1771685525380000,1771685525380000,0,93,0,0,0,0
1771685525392000,1771685525392000,0,93,0,0,0,0
1771685525404000,1771685525404000,0,93,0,0,0,0
1771685525416000,1771685525416000,0,93,0,0,0,0
1771685525428000,1771685525428000,0,93,0,0,0,0
1771685525440000,1771685525440000,0,93,0,0,0,0
