timestamp,timestamp_sample,pub_timestamp,information_event_changes,publisher_id,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1771685563492000,1771684928340000,1771685563492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685564492000,1771684928340000,1771685564492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685565492000,1771684928340000,1771685565492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685566492000,1771684928340000,1771685566492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685567492000,1771684928340000,1771685567492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685568492000,1771684928340000,1771685568492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685569492000,1771684928340000,1771685569492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685570492000,1771684928340000,1771685570492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685571492000,1771684928340000,1771685571492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685572492000,1771684928340000,1771685572492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685573492000,1771684928340000,1771685573492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685574492000,1771684928340000,1771685574492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685575492000,1771684928340000,1771685575492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685576492000,1771684928340000,1771685576492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685577492000,1771684928340000,1771685577492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685578492000,1771684928340000,1771685578492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685579492000,1771684928340000,1771685579492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685580492000,1771684928340000,1771685580492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685581492000,1771684928340000,1771685581492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685582492000,1771684928340000,1771685582492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685583492000,1771684928340000,1771685583492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685584492000,1771684928340000,1771685584492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685585492000,1771684928340000,1771685585492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685586492000,1771684928340000,1771685586492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685587492000,1771684928340000,1771685587492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685588492000,1771684928340000,1771685588492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685589492000,1771684928340000,1771685589492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685590492000,1771684928340000,1771685590492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685591492000,1771684928340000,1771685591492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685592492000,1771684928340000,1771685592492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685593492000,1771684928340000,1771685593492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685594492000,1771684928340000,1771685594492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685595492000,1771684928340000,1771685595492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685596492000,1771684928340000,1771685596492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685597492000,1771684928340000,1771685597492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685598492000,1771684928340000,1771685598492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685599492000,1771684928340000,1771685599492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685600492000,1771684928340000,1771685600492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685601492000,1771684928340000,1771685601492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685602492000,1771684928340000,1771685602492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685603492000,1771684928340000,1771685603492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685604492000,1771684928340000,1771685604492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685605492000,1771684928340000,1771685605492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685606492000,1771684928340000,1771685606492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685607492000,1771684928340000,1771685607492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685608492000,1771684928340000,1771685608492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685609492000,1771684928340000,1771685609492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685610492000,1771684928340000,1771685610492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685611492000,1771684928340000,1771685611492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685612492000,1771684928340000,1771685612492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685613492000,1771684928340000,1771685613492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685614492000,1771684928340000,1771685614492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685615492000,1771684928340000,1771685615492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685616492000,1771684928340000,1771685616492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685617492000,1771684928340000,1771685617492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685618492000,1771684928340000,1771685618492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685619492000,1771684928340000,1771685619492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685620492000,1771684928340000,1771685620492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685621492000,1771684928340000,1771685621492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685622492000,1771684928340000,1771685622492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685623492000,1771684928340000,1771685623492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685624492000,1771684928340000,1771685624492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685625492000,1771684928340000,1771685625492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685626492000,1771684928340000,1771685626492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685627492000,1771684928340000,1771685627492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685628492000,1771684928340000,1771685628492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685629492000,1771684928340000,1771685629492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685630492000,1771684928340000,1771685630492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685631492000,1771684928340000,1771685631492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685632492000,1771684928340000,1771685632492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685633492000,1771684928340000,1771685633492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685634492000,1771684928340000,1771685634492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685635492000,1771684928340000,1771685635492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685636492000,1771684928340000,1771685636492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685637492000,1771684928340000,1771685637492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685638492000,1771684928340000,1771685638492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685639492000,1771684928340000,1771685639492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685640492000,1771684928340000,1771685640492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685641492000,1771684928340000,1771685641492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685642492000,1771684928340000,1771685642492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685643492000,1771684928340000,1771685643492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685644492000,1771684928340000,1771685644492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685645492000,1771684928340000,1771685645492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685646492000,1771684928340000,1771685646492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685647492000,1771684928340000,1771685647492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685648492000,1771684928340000,1771685648492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685649492000,1771684928340000,1771685649492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685650492000,1771684928340000,1771685650492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685651492000,1771684928340000,1771685651492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685652492000,1771684928340000,1771685652492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685653492000,1771684928340000,1771685653492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685654492000,1771684928340000,1771685654492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685655492000,1771684928340000,1771685655492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685656492000,1771684928340000,1771685656492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685657492000,1771684928340000,1771685657492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685658492000,1771684928340000,1771685658492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685659492000,1771684928340000,1771685659492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685660492000,1771684928340000,1771685660492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685661492000,1771684928340000,1771685661492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685662492000,1771684928340000,1771685662492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685663492000,1771684928340000,1771685663492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685664492000,1771684928340000,1771685664492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685665492000,1771684928340000,1771685665492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685666492000,1771684928340000,1771685666492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685667492000,1771684928340000,1771685667492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685668492000,1771684928340000,1771685668492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685669492000,1771684928340000,1771685669492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685670492000,1771684928340000,1771685670492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685671492000,1771684928340000,1771685671492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685672492000,1771684928340000,1771685672492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685673492000,1771684928340000,1771685673492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685674492000,1771684928340000,1771685674492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685675492000,1771684928340000,1771685675492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685676492000,1771684928340000,1771685676492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685677492000,1771684928340000,1771685677492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685678492000,1771684928340000,1771685678492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685679492000,1771684928340000,1771685679492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685680492000,1771684928340000,1771685680492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685681492000,1771684928340000,1771685681492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685682492000,1771684928340000,1771685682492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685683492000,1771684928340000,1771685683492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685684492000,1771684928340000,1771685684492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685685492000,1771684928340000,1771685685492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685686492000,1771684928340000,1771685686492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685687492000,1771684928340000,1771685687492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685688492000,1771684928340000,1771685688492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685689492000,1771684928340000,1771685689492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685690492000,1771684928340000,1771685690492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685691492000,1771684928340000,1771685691492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685692492000,1771684928340000,1771685692492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685693492000,1771684928340000,1771685693492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685694492000,1771684928340000,1771685694492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685695492000,1771684928340000,1771685695492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685696492000,1771684928340000,1771685696492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685697492000,1771684928340000,1771685697492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685698492000,1771684928340000,1771685698492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685699492000,1771684928340000,1771685699492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685700492000,1771684928340000,1771685700492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685701492000,1771684928340000,1771685701492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685702492000,1771684928340000,1771685702492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685703492000,1771684928340000,1771685703492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685704492000,1771684928340000,1771685704492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685705492000,1771684928340000,1771685705492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685706492000,1771684928340000,1771685706492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685707492000,1771684928340000,1771685707492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685708492000,1771684928340000,1771685708492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685709492000,1771684928340000,1771685709492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685710492000,1771684928340000,1771685710492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685711492000,1771684928340000,1771685711492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685712492000,1771684928340000,1771685712492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685713492000,1771684928340000,1771685713492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685714492000,1771684928340000,1771685714492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685715492000,1771684928340000,1771685715492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685716492000,1771684928340000,1771685716492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685717492000,1771684928340000,1771685717492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685718492000,1771684928340000,1771685718492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685719492000,1771684928340000,1771685719492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685720492000,1771684928340000,1771685720492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685721492000,1771684928340000,1771685721492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
