timestamp,pub_timestamp,speed_up,speed_down,publisher_id,want_takeoff
1771685524604000,1771685524604000,3.6000001,1.8000001,14,1
1771685524628000,1771685524628000,3.6000001,1.8000001,14,1
1771685524644000,1771685524644000,3.6000001,1.8000001,14,1
1771685524668000,1771685524668000,3.6000001,1.8000001,14,1
1771685524684000,1771685524684000,3.6000001,1.8000001,14,1
1771685524708000,1771685524708000,3.6000001,1.8000001,14,1
1771685524724000,1771685524724000,3.6000001,1.8000001,14,1
1771685524748000,1771685524748000,3.6000001,1.8000001,14,1
1771685524764000,1771685524764000,3.6000001,1.8000001,14,1
1771685524788000,1771685524788000,3.6000001,1.8000001,14,1
1771685524804000,1771685524804000,3.6000001,1.8000001,14,1
1771685524828000,1771685524828000,3.6000001,1.8000001,14,1
1771685524844000,1771685524844000,3.6000001,1.8000001,14,1
1771685524868000,1771685524868000,3.6000001,1.8000001,14,1
1771685524884000,1771685524884000,3.6000001,1.8000001,14,1
1771685524908000,1771685524908000,3.6000001,1.8000001,14,1
1771685524924000,1771685524924000,3.6000001,1.8000001,14,1
1771685524948000,1771685524948000,3.6000001,1.8000001,14,1
1771685524964000,1771685524964000,3.6000001,1.8000001,14,1
1771685524988000,1771685524988000,3.6000001,1.8000001,14,1
1771685525004000,1771685525004000,3.6000001,1.8000001,14,1
1771685525028000,1771685525028000,3.6000001,1.8000001,14,1
1771685525044000,1771685525044000,3.6000001,1.8000001,14,1
1771685525068000,1771685525068000,3.6000001,1.8000001,14,1
1771685525084000,1771685525084000,3.6000001,1.8000001,14,1
1771685525108000,1771685525108000,3.6000001,1.8000001,14,1
1771685525124000,1771685525124000,3.6000001,1.8000001,14,1
1771685525148000,1771685525148000,3.6000001,1.8000001,14,1
1771685525164000,1771685525164000,3.6000001,1.8000001,14,1
1771685525188000,1771685525188000,3.6000001,1.8000001,14,1
1771685525204000,1771685525204000,3.6000001,1.8000001,14,1
1771685525228000,1771685525228000,3.6000001,1.8000001,14,1
1771685525244000,1771685525244000,3.6000001,1.8000001,14,1
1771685525268000,1771685525268000,3.6000001,1.8000001,14,1
1771685525284000,1771685525284000,3.6000001,1.8000001,14,1
1771685525308000,1771685525308000,3.6000001,1.8000001,14,1
1771685525324000,1771685525324000,3.6000001,1.8000001,14,1
1771685525348000,1771685525348000,3.6000001,1.8000001,14,1
1771685525364000,1771685525364000,3.6000001,1.8000001,14,1
1771685525388000,1771685525388000,3.6000001,1.8000001,14,1
1771685525404000,1771685525404000,3.6000001,1.8000001,14,1
1771685525428000,1771685525428000,3.6000001,1.8000001,14,1
1771685525444000,1771685525444000,3.6000001,1.8000001,14,1
1771685525468000,1771685525468000,3.6000001,1.8000001,14,1
1771685525484000,1771685525484000,3.6000001,1.8000001,14,1
1771685525508000,1771685525508000,3.6000001,1.8000001,14,1
1771685525524000,1771685525524000,3.6000001,1.8000001,14,1
1771685525548000,1771685525548000,3.6000001,1.8000001,14,1
1771685525564000,1771685525564000,3.6000001,1.8000001,14,1
1771685525588000,1771685525588000,3.6000001,1.8000001,14,1
1771685525604000,1771685525604000,3.6000001,1.8000001,14,1
1771685525628000,1771685525628000,3.6000001,1.8000001,14,1
1771685525644000,1771685525644000,3.6000001,1.8000001,14,1
1771685525668000,1771685525668000,3.6000001,1.8000001,14,1
1771685525684000,1771685525684000,3.6000001,1.8000001,14,1
1771685525708000,1771685525708000,3.6000001,1.8000001,14,1
1771685525724000,1771685525724000,3.6000001,1.8000001,14,1
1771685525748000,1771685525748000,3.6000001,1.8000001,14,1
1771685525764000,1771685525764000,3.6000001,1.8000001,14,1
1771685525788000,1771685525788000,3.6000001,1.8000001,14,1
1771685525804000,1771685525804000,3.6000001,1.8000001,14,1
1771685525828000,1771685525828000,3.6000001,1.8000001,14,1
1771685525844000,1771685525844000,3.6000001,1.8000001,14,1
1771685525868000,1771685525868000,3.6000001,1.8000001,14,1
1771685525884000,1771685525884000,3.6000001,1.8000001,14,1
1771685525908000,1771685525908000,3.6000001,1.8000001,14,1
1771685525924000,1771685525924000,3.6000001,1.8000001,14,1
1771685525948000,1771685525948000,3.6000001,1.8000001,14,1
1771685525964000,1771685525964000,3.6000001,1.8000001,14,1
1771685525988000,1771685525988000,3.6000001,1.8000001,14,1
1771685526004000,1771685526004000,3.6000001,1.8000001,14,1
1771685526028000,1771685526028000,3.6000001,1.8000001,14,1
1771685526044000,1771685526044000,3.6000001,1.8000001,14,1
1771685526068000,1771685526068000,3.6000001,1.8000001,14,1
1771685526084000,1771685526084000,3.6000001,1.8000001,14,1
1771685526108000,1771685526108000,3.6000001,1.8000001,14,1
1771685526124000,1771685526124000,3.6000001,1.8000001,14,1
1771685526148000,1771685526148000,3.6000001,1.8000001,14,1
1771685526164000,1771685526164000,3.6000001,1.8000001,14,1
1771685526188000,1771685526188000,3.6000001,1.8000001,14,1
1771685526204000,1771685526204000,3.6000001,1.8000001,14,1
1771685526228000,1771685526228000,3.6000001,1.8000001,14,1
1771685526244000,1771685526244000,3.6000001,1.8000001,14,1
1771685526268000,1771685526268000,3.6000001,1.8000001,14,1
1771685526284000,1771685526284000,3.6000001,1.8000001,14,1
1771685526308000,1771685526308000,3.6000001,1.8000001,14,1
1771685526324000,1771685526324000,3.6000001,1.8000001,14,1
1771685526348000,1771685526348000,3.6000001,1.8000001,14,1
1771685526364000,1771685526364000,3.6000001,1.8000001,14,1
1771685526388000,1771685526388000,3.6000001,1.8000001,14,1
1771685526404000,1771685526404000,3.6000001,1.8000001,14,1
1771685526428000,1771685526428000,3.6000001,1.8000001,14,1
1771685526444000,1771685526444000,3.6000001,1.8000001,14,1
1771685526468000,1771685526468000,3.6000001,1.8000001,14,1
1771685526484000,1771685526484000,3.6000001,1.8000001,14,1
1771685526508000,1771685526508000,3.6000001,1.8000001,14,1
1771685526524000,1771685526524000,3.6000001,1.8000001,14,1
1771685526548000,1771685526548000,3.6000001,1.8000001,14,1
1771685526564000,1771685526564000,3.6000001,1.8000001,14,1
1771685526588000,1771685526588000,3.6000001,1.8000001,14,1
1771685526604000,1771685526604000,3.6000001,1.8000001,14,1
1771685526628000,1771685526628000,3.6000001,1.8000001,14,1
1771685526644000,1771685526644000,3.6000001,1.8000001,14,1
1771685526668000,1771685526668000,3.6000001,1.8000001,14,1
1771685526684000,1771685526684000,3.6000001,1.8000001,14,1
1771685526708000,1771685526708000,3.6000001,1.8000001,14,1
1771685526724000,1771685526724000,3.6000001,1.8000001,14,1
1771685526748000,1771685526748000,3.6000001,1.8000001,14,1
1771685526764000,1771685526764000,3.6000001,1.8000001,14,1
1771685526788000,1771685526788000,3.6000001,1.8000001,14,1
1771685526804000,1771685526804000,3.6000001,1.8000001,14,1
1771685526828000,1771685526828000,3.6000001,1.8000001,14,1
1771685526844000,1771685526844000,3.6000001,1.8000001,14,1
1771685526868000,1771685526868000,3.6000001,1.8000001,14,1
1771685526884000,1771685526884000,3.6000001,1.8000001,14,1
1771685526908000,1771685526908000,3.6000001,1.8000001,14,1
1771685526924000,1771685526924000,3.6000001,1.8000001,14,1
1771685526948000,1771685526948000,3.6000001,1.8000001,14,1
1771685526964000,1771685526964000,3.6000001,1.8000001,14,1
1771685526988000,1771685526988000,3.6000001,1.8000001,14,1
1771685527004000,1771685527004000,3.6000001,1.8000001,14,1
1771685527028000,1771685527028000,3.6000001,1.8000001,14,1
1771685527044000,1771685527044000,3.6000001,1.8000001,14,1
1771685527068000,1771685527068000,3.6000001,1.8000001,14,1
1771685527084000,1771685527084000,3.6000001,1.8000001,14,1
1771685527108000,1771685527108000,3.6000001,1.8000001,14,1
1771685527124000,1771685527124000,3.6000001,1.8000001,14,1
1771685527148000,1771685527148000,3.6000001,1.8000001,14,1
1771685527164000,1771685527164000,3.6000001,1.8000001,14,1
1771685527188000,1771685527188000,3.6000001,1.8000001,14,1
1771685527204000,1771685527204000,3.6000001,1.8000001,14,1
1771685527228000,1771685527228000,3.6000001,1.8000001,14,1
1771685527244000,1771685527244000,3.6000001,1.8000001,14,1
1771685527268000,1771685527268000,3.6000001,1.8000001,14,1
1771685527284000,1771685527284000,3.6000001,1.8000001,14,1
1771685527308000,1771685527308000,3.6000001,1.8000001,14,1
1771685527324000,1771685527324000,3.6000001,1.8000001,14,1
1771685527348000,1771685527348000,3.6000001,1.8000001,14,1
1771685527364000,1771685527364000,3.6000001,1.8000001,14,1
1771685527388000,1771685527388000,3.6000001,1.8000001,14,1
1771685527404000,1771685527404000,3.6000001,1.8000001,14,1
1771685527428000,1771685527428000,3.6000001,1.8000001,14,1
1771685527444000,1771685527444000,3.6000001,1.8000001,14,1
1771685527468000,1771685527468000,3.6000001,1.8000001,14,1
1771685527484000,1771685527484000,3.6000001,1.8000001,14,1
1771685527508000,1771685527508000,3.6000001,1.8000001,14,1
1771685527524000,1771685527524000,3.6000001,1.8000001,14,1
1771685527548000,1771685527548000,3.6000001,1.8000001,14,1
1771685527564000,1771685527564000,3.6000001,1.8000001,14,1
1771685527588000,1771685527588000,3.6000001,1.8000001,14,1
1771685527604000,1771685527604000,3.6000001,1.8000001,14,1
1771685527628000,1771685527628000,3.6000001,1.8000001,14,1
1771685527644000,1771685527644000,3.6000001,1.8000001,14,1
1771685527668000,1771685527668000,3.6000001,1.8000001,14,1
1771685527684000,1771685527684000,3.6000001,1.8000001,14,1
1771685527708000,1771685527708000,3.6000001,1.8000001,14,1
1771685527724000,1771685527724000,3.6000001,1.8000001,14,1
1771685527748000,1771685527748000,3.6000001,1.8000001,14,1
1771685527764000,1771685527764000,3.6000001,1.8000001,14,1
1771685527788000,1771685527788000,3.6000001,1.8000001,14,1
1771685527804000,1771685527804000,3.6000001,1.8000001,14,1
1771685527828000,1771685527828000,3.6000001,1.8000001,14,1
1771685527844000,1771685527844000,3.6000001,1.8000001,14,1
1771685527868000,1771685527868000,3.6000001,1.8000001,14,1
1771685527884000,1771685527884000,3.6000001,1.8000001,14,1
1771685527908000,1771685527908000,3.6000001,1.8000001,14,1
1771685527924000,1771685527924000,3.6000001,1.8000001,14,1
1771685527948000,1771685527948000,3.6000001,1.8000001,14,1
1771685527964000,1771685527964000,3.6000001,1.8000001,14,1
1771685527988000,1771685527988000,3.6000001,1.8000001,14,1
1771685528004000,1771685528004000,3.6000001,1.8000001,14,1
1771685528028000,1771685528028000,3.6000001,1.8000001,14,1
1771685528044000,1771685528044000,3.6000001,1.8000001,14,1
1771685528068000,1771685528068000,3.6000001,1.8000001,14,1
1771685528084000,1771685528084000,3.6000001,1.8000001,14,1
1771685528108000,1771685528108000,3.6000001,1.8000001,14,1
1771685528124000,1771685528124000,3.6000001,1.8000001,14,1
1771685528148000,1771685528148000,3.6000001,1.8000001,14,1
1771685528164000,1771685528164000,3.6000001,1.8000001,14,1
1771685528188000,1771685528188000,3.6000001,1.8000001,14,1
1771685528204000,1771685528204000,3.6000001,1.8000001,14,1
1771685528228000,1771685528228000,3.6000001,1.8000001,14,1
1771685528244000,1771685528244000,3.6000001,1.8000001,14,1
1771685528268000,1771685528268000,3.6000001,1.8000001,14,1
1771685528284000,1771685528284000,3.6000001,1.8000001,14,1
1771685528308000,1771685528308000,3.6000001,1.8000001,14,1
1771685528324000,1771685528324000,3.6000001,1.8000001,14,1
1771685528348000,1771685528348000,3.6000001,1.8000001,14,1
1771685528364000,1771685528364000,3.6000001,1.8000001,14,1
1771685528388000,1771685528388000,3.6000001,1.8000001,14,1
1771685528404000,1771685528404000,3.6000001,1.8000001,14,1
1771685528428000,1771685528428000,3.6000001,1.8000001,14,1
1771685528444000,1771685528444000,3.6000001,1.8000001,14,1
1771685528468000,1771685528468000,3.6000001,1.8000001,14,1
1771685528484000,1771685528484000,3.6000001,1.8000001,14,1
1771685528508000,1771685528508000,3.6000001,1.8000001,14,1
1771685528524000,1771685528524000,3.6000001,1.8000001,14,1
1771685528548000,1771685528548000,3.6000001,1.8000001,14,1
1771685528564000,1771685528564000,3.6000001,1.8000001,14,1
1771685528588000,1771685528588000,3.6000001,1.8000001,14,1
1771685528604000,1771685528604000,3.6000001,1.8000001,14,1
1771685528628000,1771685528628000,3.6000001,1.8000001,14,1
1771685528644000,1771685528644000,3.6000001,1.8000001,14,1
1771685528668000,1771685528668000,3.6000001,1.8000001,14,1
1771685528684000,1771685528684000,3.6000001,1.8000001,14,1
1771685528708000,1771685528708000,3.6000001,1.8000001,14,1
1771685528724000,1771685528724000,3.6000001,1.8000001,14,1
1771685528748000,1771685528748000,3.6000001,1.8000001,14,1
1771685528764000,1771685528764000,3.6000001,1.8000001,14,1
1771685528788000,1771685528788000,3.6000001,1.8000001,14,1
1771685528804000,1771685528804000,3.6000001,1.8000001,14,1
1771685528828000,1771685528828000,3.6000001,1.8000001,14,1
1771685528844000,1771685528844000,3.6000001,1.8000001,14,1
1771685528868000,1771685528868000,3.6000001,1.8000001,14,1
1771685528884000,1771685528884000,3.6000001,1.8000001,14,1
1771685528908000,1771685528908000,3.6000001,1.8000001,14,1
1771685528924000,1771685528924000,3.6000001,1.8000001,14,1
1771685528948000,1771685528948000,3.6000001,1.8000001,14,1
1771685528964000,1771685528964000,3.6000001,1.8000001,14,1
1771685528988000,1771685528988000,3.6000001,1.8000001,14,1
1771685529004000,1771685529004000,3.6000001,1.8000001,14,1
1771685529028000,1771685529028000,3.6000001,1.8000001,14,1
1771685529044000,1771685529044000,3.6000001,1.8000001,14,1
1771685529068000,1771685529068000,3.6000001,1.8000001,14,1
1771685529084000,1771685529084000,3.6000001,1.8000001,14,1
1771685529108000,1771685529108000,3.6000001,1.8000001,14,1
1771685529124000,1771685529124000,3.6000001,1.8000001,14,1
1771685529148000,1771685529148000,3.6000001,1.8000001,14,1
1771685529164000,1771685529164000,3.6000001,1.8000001,14,1
1771685529188000,1771685529188000,3.6000001,1.8000001,14,1
1771685529204000,1771685529204000,3.6000001,1.8000001,14,1
1771685529228000,1771685529228000,3.6000001,1.8000001,14,1
1771685529244000,1771685529244000,3.6000001,1.8000001,14,1
1771685529268000,1771685529268000,3.6000001,1.8000001,14,1
1771685529284000,1771685529284000,3.6000001,1.8000001,14,1
1771685529308000,1771685529308000,3.6000001,1.8000001,14,1
1771685529324000,1771685529324000,3.6000001,1.8000001,14,1
1771685529348000,1771685529348000,3.6000001,1.8000001,14,1
1771685529364000,1771685529364000,3.6000001,1.8000001,14,1
1771685529388000,1771685529388000,3.6000001,1.8000001,14,1
1771685529404000,1771685529404000,3.6000001,1.8000001,14,1
1771685529428000,1771685529428000,3.6000001,1.8000001,14,1
1771685529444000,1771685529444000,3.6000001,1.8000001,14,1
1771685529468000,1771685529468000,3.6000001,1.8000001,14,1
1771685529484000,1771685529484000,3.6000001,1.8000001,14,1
1771685529508000,1771685529508000,3.6000001,1.8000001,14,1
1771685529524000,1771685529524000,3.6000001,1.8000001,14,1
1771685529548000,1771685529548000,3.6000001,1.8000001,14,1
1771685529564000,1771685529564000,3.6000001,1.8000001,14,1
1771685529588000,1771685529588000,3.6000001,1.8000001,14,1
1771685529604000,1771685529604000,3.6000001,1.8000001,14,1
1771685529628000,1771685529628000,3.6000001,1.8000001,14,1
1771685529644000,1771685529644000,3.6000001,1.8000001,14,1
1771685529668000,1771685529668000,3.6000001,1.8000001,14,1
1771685529684000,1771685529684000,3.6000001,1.8000001,14,1
1771685529708000,1771685529708000,3.6000001,1.8000001,14,1
1771685529724000,1771685529724000,3.6000001,1.8000001,14,1
1771685529748000,1771685529748000,3.6000001,1.8000001,14,1
1771685529764000,1771685529764000,3.6000001,1.8000001,14,1
1771685529788000,1771685529788000,3.6000001,1.8000001,14,1
1771685529804000,1771685529804000,3.6000001,1.8000001,14,1
1771685529828000,1771685529828000,3.6000001,1.8000001,14,1
1771685529844000,1771685529844000,3.6000001,1.8000001,14,1
1771685529868000,1771685529868000,3.6000001,1.8000001,14,1
1771685529884000,1771685529884000,3.6000001,1.8000001,14,1
1771685529908000,1771685529908000,3.6000001,1.8000001,14,1
1771685529924000,1771685529924000,3.6000001,1.8000001,14,1
1771685529948000,1771685529948000,3.6000001,1.8000001,14,1
1771685529964000,1771685529964000,3.6000001,1.8000001,14,1
1771685529988000,1771685529988000,3.6000001,1.8000001,14,1
1771685530004000,1771685530004000,3.6000001,1.8000001,14,1
1771685530028000,1771685530028000,3.6000001,1.8000001,14,1
1771685530044000,1771685530044000,3.6000001,1.8000001,14,1
1771685530068000,1771685530068000,3.6000001,1.8000001,14,1
1771685530084000,1771685530084000,3.6000001,1.8000001,14,1
1771685530108000,1771685530108000,3.6000001,1.8000001,14,1
1771685530124000,1771685530124000,3.6000001,1.8000001,14,1
1771685530148000,1771685530148000,3.6000001,1.8000001,14,1
1771685530164000,1771685530164000,3.6000001,1.8000001,14,1
1771685530188000,1771685530188000,3.6000001,1.8000001,14,1
1771685530204000,1771685530204000,3.6000001,1.8000001,14,1
1771685530228000,1771685530228000,3.6000001,1.8000001,14,1
1771685530244000,1771685530244000,3.6000001,1.8000001,14,1
1771685530268000,1771685530268000,3.6000001,1.8000001,14,1
1771685530284000,1771685530284000,3.6000001,1.8000001,14,1
1771685530308000,1771685530308000,3.6000001,1.8000001,14,1
1771685530324000,1771685530324000,3.6000001,1.8000001,14,1
1771685530348000,1771685530348000,3.6000001,1.8000001,14,1
1771685530364000,1771685530364000,3.6000001,1.8000001,14,1
1771685530388000,1771685530388000,3.6000001,1.8000001,14,1
1771685530404000,1771685530404000,3.6000001,1.8000001,14,1
1771685530428000,1771685530428000,3.6000001,1.8000001,14,1
1771685530444000,1771685530444000,3.6000001,1.8000001,14,1
1771685530468000,1771685530468000,3.6000001,1.8000001,14,1
1771685530484000,1771685530484000,3.6000001,1.8000001,14,1
1771685530508000,1771685530508000,3.6000001,1.8000001,14,1
1771685530524000,1771685530524000,3.6000001,1.8000001,14,1
1771685530548000,1771685530548000,3.6000001,1.8000001,14,1
1771685530564000,1771685530564000,3.6000001,1.8000001,14,1
1771685530588000,1771685530588000,3.6000001,1.8000001,14,1
1771685530604000,1771685530604000,3.6000001,1.8000001,14,1
1771685530628000,1771685530628000,3.6000001,1.8000001,14,1
1771685530644000,1771685530644000,3.6000001,1.8000001,14,1
1771685530668000,1771685530668000,3.6000001,1.8000001,14,1
1771685530684000,1771685530684000,3.6000001,1.8000001,14,1
1771685530708000,1771685530708000,3.6000001,1.8000001,14,1
1771685530724000,1771685530724000,3.6000001,1.8000001,14,1
1771685530748000,1771685530748000,3.6000001,1.8000001,14,1
1771685530764000,1771685530764000,3.6000001,1.8000001,14,1
1771685530788000,1771685530788000,3.6000001,1.8000001,14,1
1771685530804000,1771685530804000,3.6000001,1.8000001,14,1
1771685530828000,1771685530828000,3.6000001,1.8000001,14,1
1771685530844000,1771685530844000,3.6000001,1.8000001,14,1
1771685530868000,1771685530868000,3.6000001,1.8000001,14,1
1771685530884000,1771685530884000,3.6000001,1.8000001,14,1
1771685530908000,1771685530908000,3.6000001,1.8000001,14,1
1771685530924000,1771685530924000,3.6000001,1.8000001,14,1
1771685530948000,1771685530948000,3.6000001,1.8000001,14,1
1771685530964000,1771685530964000,3.6000001,1.8000001,14,1
1771685530988000,1771685530988000,3.6000001,1.8000001,14,1
1771685531004000,1771685531004000,3.6000001,1.8000001,14,1
1771685531028000,1771685531028000,3.6000001,1.8000001,14,1
1771685531044000,1771685531044000,3.6000001,1.8000001,14,1
1771685531068000,1771685531068000,3.6000001,1.8000001,14,1
1771685531084000,1771685531084000,3.6000001,1.8000001,14,1
1771685531108000,1771685531108000,3.6000001,1.8000001,14,1
1771685531124000,1771685531124000,3.6000001,1.8000001,14,1
1771685531148000,1771685531148000,3.6000001,1.8000001,14,1
1771685531164000,1771685531164000,3.6000001,1.8000001,14,1
1771685531188000,1771685531188000,3.6000001,1.8000001,14,1
1771685531204000,1771685531204000,3.6000001,1.8000001,14,1
1771685531228000,1771685531228000,3.6000001,1.8000001,14,1
1771685531244000,1771685531244000,3.6000001,1.8000001,14,1
1771685531268000,1771685531268000,3.6000001,1.8000001,14,1
1771685531284000,1771685531284000,3.6000001,1.8000001,14,1
1771685531308000,1771685531308000,3.6000001,1.8000001,14,1
1771685531324000,1771685531324000,3.6000001,1.8000001,14,1
1771685531348000,1771685531348000,3.6000001,1.8000001,14,1
1771685531364000,1771685531364000,3.6000001,1.8000001,14,1
1771685531388000,1771685531388000,3.6000001,1.8000001,14,1
1771685531404000,1771685531404000,3.6000001,1.8000001,14,1
1771685531428000,1771685531428000,3.6000001,1.8000001,14,1
1771685531444000,1771685531444000,3.6000001,1.8000001,14,1
1771685531468000,1771685531468000,3.6000001,1.8000001,14,1
1771685531484000,1771685531484000,3.6000001,1.8000001,14,1
1771685531508000,1771685531508000,3.6000001,1.8000001,14,1
1771685531524000,1771685531524000,3.6000001,1.8000001,14,1
1771685531548000,1771685531548000,3.6000001,1.8000001,14,1
1771685531564000,1771685531564000,3.6000001,1.8000001,14,1
1771685531588000,1771685531588000,3.6000001,1.8000001,14,1
1771685531604000,1771685531604000,3.6000001,1.8000001,14,1
1771685531628000,1771685531628000,3.6000001,1.8000001,14,1
1771685531644000,1771685531644000,3.6000001,1.8000001,14,1
1771685531668000,1771685531668000,3.6000001,1.8000001,14,1
1771685531684000,1771685531684000,3.6000001,1.8000001,14,1
1771685531708000,1771685531708000,3.6000001,1.8000001,14,1
1771685531724000,1771685531724000,3.6000001,1.8000001,14,1
1771685531748000,1771685531748000,3.6000001,1.8000001,14,1
1771685531764000,1771685531764000,3.6000001,1.8000001,14,1
1771685531788000,1771685531788000,3.6000001,1.8000001,14,1
1771685531804000,1771685531804000,3.6000001,1.8000001,14,1
1771685531828000,1771685531828000,3.6000001,1.8000001,14,1
1771685531844000,1771685531844000,3.6000001,1.8000001,14,1
1771685531868000,1771685531868000,3.6000001,1.8000001,14,1
1771685531884000,1771685531884000,3.6000001,1.8000001,14,1
1771685531908000,1771685531908000,3.6000001,1.8000001,14,1
1771685531924000,1771685531924000,3.6000001,1.8000001,14,1
1771685531948000,1771685531948000,3.6000001,1.8000001,14,1
1771685531964000,1771685531964000,3.6000001,1.8000001,14,1
1771685531988000,1771685531988000,3.6000001,1.8000001,14,1
1771685532004000,1771685532004000,3.6000001,1.8000001,14,1
1771685532028000,1771685532028000,3.6000001,1.8000001,14,1
1771685532044000,1771685532044000,3.6000001,1.8000001,14,1
1771685532068000,1771685532068000,3.6000001,1.8000001,14,1
1771685532084000,1771685532084000,3.6000001,1.8000001,14,1
1771685532108000,1771685532108000,3.6000001,1.8000001,14,1
1771685532124000,1771685532124000,3.6000001,1.8000001,14,1
1771685532148000,1771685532148000,3.6000001,1.8000001,14,1
1771685532164000,1771685532164000,3.6000001,1.8000001,14,1
1771685532188000,1771685532188000,3.6000001,1.8000001,14,1
1771685532204000,1771685532204000,3.6000001,1.8000001,14,1
1771685532228000,1771685532228000,3.6000001,1.8000001,14,1
1771685532244000,1771685532244000,3.6000001,1.8000001,14,1
1771685532268000,1771685532268000,3.6000001,1.8000001,14,1
1771685532284000,1771685532284000,3.6000001,1.8000001,14,1
1771685532308000,1771685532308000,3.6000001,1.8000001,14,1
1771685532324000,1771685532324000,3.6000001,1.8000001,14,1
1771685532348000,1771685532348000,3.6000001,1.8000001,14,1
1771685532364000,1771685532364000,3.6000001,1.8000001,14,1
1771685532388000,1771685532388000,3.6000001,1.8000001,14,1
1771685532404000,1771685532404000,3.6000001,1.8000001,14,1
1771685532428000,1771685532428000,3.6000001,1.8000001,14,1
1771685532444000,1771685532444000,3.6000001,1.8000001,14,1
1771685532468000,1771685532468000,3.6000001,1.8000001,14,1
1771685532484000,1771685532484000,3.6000001,1.8000001,14,1
1771685532508000,1771685532508000,3.6000001,1.8000001,14,1
1771685532524000,1771685532524000,3.6000001,1.8000001,14,1
1771685532548000,1771685532548000,3.6000001,1.8000001,14,1
1771685532564000,1771685532564000,3.6000001,1.8000001,14,1
1771685532588000,1771685532588000,3.6000001,1.8000001,14,1
