timestamp,timestamp_sample,pub_timestamp,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,publisher_id,valid
1771685129252000,1771685129252000,1771685129252000,0.49100274,0.00011804878,-0.05627771,6.632018,5.3062126e-05,6.568683,163,0
1771685129260000,1771685129260000,1771685129260000,0.4909884,0.0001171984,0.040000796,6.6163917,2.6870366e-05,6.5525017,163,0
1771685129268000,1771685129268000,1771685129268000,0.49094445,0.00011636574,0.12372491,6.5994344,0.00025773005,6.535231,163,0
1771685129276000,1771685129276000,1771685129276000,0.4909457,0.00011551972,-0.003473401,6.58314,2.036265e-07,6.5194187,163,0
1771685129284000,1771685129284000,1771685129284000,0.49096665,0.00011469171,-0.058940478,6.566532,5.878259e-05,6.5042048,163,0
1771685129292000,1771685129292000,1771685129292000,0.49097484,0.00011387434,-0.023187898,6.5509386,9.11962e-06,6.4884343,163,0
1771685129300000,1771685129300000,1771685129300000,0.4909594,0.00011307391,0.044055663,6.5344124,3.3003078e-05,6.471756,163,0
1771685129308000,1771685129308000,1771685129308000,0.4909316,0.00011228987,0.080132835,6.516992,0.00010947913,6.4545817,163,0
1771685129316000,1771685129316000,1771685129316000,0.4909606,0.00011149273,-0.082753785,6.500778,0.00011704905,6.439294,163,0
1771685129324000,1771685129324000,1771685129324000,0.4909849,0.00011071214,-0.06999728,6.4847426,8.3951236e-05,6.4237437,163,0
1771685129332000,1771685129332000,1771685129332000,0.49099174,0.00010994118,-0.01980351,6.468838,6.7362084e-06,6.40749,163,0
1771685129340000,1771685129340000,1771685129340000,0.49098343,0.00010918592,0.024258316,6.4518604,1.0134302e-05,6.3906403,163,0
1771685129348000,1771685129348000,1771685129348000,0.490956,0.000108445776,0.08081414,6.434305,0.00011277959,6.37309,163,0
1771685129356000,1771685129356000,1771685129356000,0.4909854,0.000107692955,-0.08572836,6.41769,0.00012724122,6.357405,163,0
1771685129364000,1771685129364000,1771685129364000,0.4910008,0.000106955486,-0.045381166,6.4012895,3.574714e-05,6.34115,163,0
1771685129372000,1771685129372000,1771685129372000,0.49100688,0.00010622684,-0.01801841,6.3846955,5.650023e-06,6.3245015,163,0
1771685129380000,1771685129380000,1771685129380000,0.4909951,0.00010551274,0.03510142,6.367355,2.1500464e-05,6.307192,163,0
1771685129388000,1771685129388000,1771685129388000,0.4909701,0.00010481271,0.07527854,6.349367,9.9167526e-05,6.2893972,163,0
1771685129396000,1771685129396000,1771685129396000,0.49100202,0.00010410038,-0.095118046,6.3324842,0.00015874836,6.2734566,163,0
1771685129404000,1771685129404000,1771685129404000,0.49103966,0.000103402286,-0.11318664,6.3158603,0.00022537996,6.2576475,163,0
1771685129412000,1771685129412000,1771685129412000,0.4910677,0.00010271219,-0.084672995,6.2997413,0.00012645169,6.2414265,163,0
1771685129420000,1771685129420000,1771685129420000,0.4910579,0.00010203558,0.029898025,6.282865,1.5808286e-05,6.223876,163,0
1771685129428000,1771685129428000,1771685129428000,0.4910396,0.00010137206,0.056182027,6.264664,5.5982786e-05,6.2060084,163,0
1771685129436000,1771685129436000,1771685129436000,0.49106377,0.00010069661,-0.07347905,6.247688,9.602078e-05,6.18949,163,0
1771685129444000,1771685129444000,1771685129444000,0.49108943,0.00010003449,-0.078684166,6.230509,0.00011041007,6.172965,163,0
1771685129452000,1771685129452000,1771685129452000,0.49111983,9.937976e-05,-0.09361868,6.213685,0.00015672321,6.156544,163,0
1771685129460000,1771685129460000,1771685129460000,0.49110758,9.873759e-05,0.038019717,6.1966367,2.5919058e-05,6.138673,163,0
1771685129468000,1771685129468000,1771685129468000,0.49106604,9.810771e-05,0.13005407,6.178137,0.00030419207,6.119884,163,0
1771685129476000,1771685129476000,1771685129476000,0.49108717,9.7466385e-05,-0.06545254,6.160205,7.7270786e-05,6.1030264,163,0
1771685129484000,1771685129484000,1771685129484000,0.49110186,9.683751e-05,-0.045926977,6.142712,3.8153386e-05,6.0859118,163,0
1771685129492000,1771685129492000,1771685129492000,0.49110076,9.6215495e-05,0.0034891888,6.125308,2.2084039e-07,6.06825,163,0
1771685129500000,1771685129500000,1771685129500000,0.49108386,9.560538e-05,0.053398274,6.1070285,5.187785e-05,6.0500703,163,0
1771685129508000,1771685129508000,1771685129508000,0.49106884,9.500677e-05,0.04784122,6.088243,4.1770538e-05,6.0319204,163,0
1771685129516000,1771685129516000,1771685129516000,0.4910816,9.439692e-05,-0.040233538,6.0709424,2.9626328e-05,6.014613,163,0
1771685129524000,1771685129524000,1771685129524000,0.49109238,9.379879e-05,-0.034271106,6.0530195,2.1559646e-05,5.9972086,163,0
1771685129532000,1771685129532000,1771685129532000,0.49110752,9.320699e-05,-0.048313394,6.0353403,4.297252e-05,5.979911,163,0
1771685129540000,1771685129540000,1771685129540000,0.4910812,9.262626e-05,0.08463648,6.017456,0.00013226952,5.9613285,163,0
1771685129548000,1771685129548000,1771685129548000,0.49104828,9.205637e-05,0.1067843,5.9982867,0.00021122488,5.9425445,163,0
1771685129556000,1771685129556000,1771685129556000,0.49107313,9.1475675e-05,-0.079745986,5.980322,0.00011815458,5.9254956,163,0
1771685129564000,1771685129564000,1771685129564000,0.49108574,9.090593e-05,-0.040776853,5.962687,3.098438e-05,5.9080286,163,0
1771685129572000,1771685129572000,1771685129572000,0.4910981,9.034203e-05,-0.04017079,5.94496,3.0159856e-05,5.8905296,163,0
