timestamp,timestamp_sample,pub_timestamp,information_event_changes,publisher_id,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1771685302492000,1771684928340000,1771685302492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685303492000,1771684928340000,1771685303492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685304492000,1771684928340000,1771685304492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685305492000,1771684928340000,1771685305492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685306492000,1771684928340000,1771685306492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685307492000,1771684928340000,1771685307492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685308492000,1771684928340000,1771685308492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685309492000,1771684928340000,1771685309492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685310492000,1771684928340000,1771685310492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685311492000,1771684928340000,1771685311492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685312492000,1771684928340000,1771685312492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685313492000,1771684928340000,1771685313492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685314492000,1771684928340000,1771685314492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685315492000,1771684928340000,1771685315492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685316492000,1771684928340000,1771685316492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685317492000,1771684928340000,1771685317492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685318492000,1771684928340000,1771685318492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685319492000,1771684928340000,1771685319492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685320492000,1771684928340000,1771685320492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685321492000,1771684928340000,1771685321492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685322492000,1771684928340000,1771685322492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685323492000,1771684928340000,1771685323492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
