timestamp,timestamp_sample,pub_timestamp,device_id,bias,bias_var,innov,innov_var,innov_test_ratio,publisher_id
1771685133396000,1771685133244000,0,6620172,0.075603455,0.10333788,0.056094833,12.367075,2.8270677e-05,0
1771685133452000,1771685133296000,0,6620172,0.0762732,0.1034049,0.07942584,12.367172,5.6677505e-05,0
1771685133500000,1771685133348000,0,6620172,0.07683992,0.10333788,0.06725097,12.367075,4.063381e-05,0
1771685133556000,1771685133400000,0,6620172,0.0771279,0.1034049,0.034152515,12.367172,1.0479305e-05,0
1771685133604000,1771685133452000,0,6620172,0.077436425,0.10333788,0.03661111,12.367075,1.204249e-05,0
1771685133660000,1771685133504000,0,6620172,0.07794455,0.1034049,0.060258888,12.367172,3.2623408e-05,0
1771685133708000,1771685133556000,0,6620172,0.078553244,0.10333788,0.072232455,12.367075,4.6876507e-05,0
1771685133764000,1771685133608000,0,6620172,0.07932112,0.1034049,0.091063455,12.367172,7.4503274e-05,0
1771685133812000,1771685133660000,0,6620172,0.07998843,0.10333788,0.07918718,12.367075,5.633784e-05,0
1771685133868000,1771685133712000,0,6620172,0.080296956,0.1034049,0.03658872,12.367172,1.2027671e-05,0
1771685133916000,1771685133764000,0,6620172,0.0809028,0.10333788,0.071894206,12.367075,4.6438512e-05,0
1771685133972000,1771685133816000,0,6620172,0.08118921,0.1034049,0.033965364,12.367172,1.0364769e-05,0
1771685134020000,1771685133868000,0,6620172,0.08193129,0.10333788,0.08806128,12.367075,6.967236e-05,0
1771685134076000,1771685133920000,0,6620172,0.08219333,0.1034049,0.031075299,12.367172,8.675963e-06,0
1771685134124000,1771685133972000,0,6620172,0.08243576,0.10333788,0.028768584,12.367075,7.4357963e-06,0
1771685134180000,1771685134024000,0,6620172,0.08251778,0.1034049,0.009727329,12.367172,8.501084e-07,0
1771685134228000,1771685134076000,0,6620172,0.082543254,0.10333788,0.0030229911,12.367075,8.210399e-08,0
1771685134284000,1771685134128000,0,6620172,0.082415156,0.1034049,-0.015190959,12.367172,2.0732775e-06,0
1771685134332000,1771685134180000,0,6620172,0.08251067,0.10333788,0.011334844,12.367075,1.1543077e-06,0
1771685134388000,1771685134232000,0,6620172,0.08280874,0.1034049,0.035348214,12.367172,1.1225922e-05,0
1771685134436000,1771685134284000,0,6620172,0.083052926,0.10333788,0.028977148,12.367075,7.544002e-06,0
1771685134492000,1771685134336000,0,6620172,0.08310067,0.1034049,0.005661674,12.367172,2.879896e-07,0
1771685134540000,1771685134388000,0,6620172,0.082896724,0.10333788,-0.024201743,12.367075,5.262399e-06,0
1771685134596000,1771685134440000,0,6620172,0.083012946,0.1034049,0.013782963,12.367172,1.7067592e-06,0
1771685134644000,1771685134492000,0,6620172,0.083308905,0.10333788,0.0351206,12.367075,1.1081902e-05,0
1771685134700000,1771685134544000,0,6620172,0.08407039,0.1034049,0.0903056,12.367172,7.3268355e-05,0
1771685134748000,1771685134596000,0,6620172,0.08455212,0.10333788,0.05716496,12.367075,2.9359611e-05,0
1771685134804000,1771685134648000,0,6620172,0.08495134,0.1034049,0.047344856,12.367172,2.0138757e-05,0
1771685134852000,1771685134700000,0,6620172,0.085200615,0.10333788,0.02958113,12.367075,7.861764e-06,0
1771685134908000,1771685134752000,0,6620172,0.08563735,0.1034049,0.051792793,12.367172,2.4100482e-05,0
1771685134956000,1771685134804000,0,6620172,0.085792124,0.10333788,0.018366553,12.367075,3.03072e-06,0
1771685135012000,1771685134856000,0,6620172,0.085987635,0.1034049,0.023186147,12.367172,4.829968e-06,0
1771685135060000,1771685134908000,0,6620172,0.08635265,0.10333788,0.043315344,12.367075,1.6856757e-05,0
1771685135116000,1771685134960000,0,6620172,0.08666644,0.1034049,0.037213027,12.367172,1.2441624e-05,0
1771685135164000,1771685135012000,0,6620172,0.087027796,0.10333788,0.042880677,12.367075,1.6520142e-05,0
1771685135220000,1771685135064000,0,6620172,0.0871959,0.1034049,0.019936316,12.367172,3.5708936e-06,0
1771685135268000,1771685135116000,0,6620172,0.087280706,0.10333788,0.010063618,12.367075,9.0991085e-07,0
1771685135324000,1771685135168000,0,6620172,0.088063255,0.1034049,0.09280352,12.367172,7.7377736e-05,0
1771685135372000,1771685135220000,0,6620172,0.088795505,0.10333788,0.08689402,12.367075,6.783757e-05,0
1771685135428000,1771685135272000,0,6620172,0.08914428,0.1034049,0.041361965,12.367172,1.5370551e-05,0
1771685135476000,1771685135324000,0,6620172,0.08993377,0.10333788,0.09368653,12.367075,7.8857825e-05,0
1771685135532000,1771685135376000,0,6620172,0.09027269,0.1034049,0.040193185,12.367172,1.4514161e-05,0
1771685135580000,1771685135428000,0,6620172,0.091044694,0.10333788,0.09161208,12.367075,7.540428e-05,0
1771685135636000,1771685135480000,0,6620172,0.09203354,0.1034049,0.117268294,12.367172,0.00012355158,0
1771685135684000,1771685135532000,0,6620172,0.093100086,0.10333788,0.12656388,12.367075,0.00014391632,0
1771685135740000,1771685135584000,0,6620172,0.09415678,0.1034049,0.12531422,12.367172,0.00014108726,0
