timestamp,pub_timestamp,mag_inconsistency_angle,publisher_id
1771685883820000,1771685883820000,0.0,126
1771685883824000,1771685883824000,0.0,126
1771685883828000,1771685883828000,0.0,126
1771685883832000,1771685883832000,0.0,126
1771685883836000,1771685883836000,0.0,126
1771685883840000,1771685883840000,0.0,126
1771685883844000,1771685883844000,0.0,126
1771685883848000,1771685883848000,0.0,126
1771685883852000,1771685883852000,0.0,126
1771685883856000,1771685883856000,0.0,126
1771685883860000,1771685883860000,0.0,126
1771685883864000,1771685883864000,0.0,126
1771685883868000,1771685883868000,0.0,126
1771685883872000,1771685883872000,0.0,126
1771685883876000,1771685883876000,0.0,126
1771685883880000,1771685883880000,0.0,126
1771685883884000,1771685883884000,0.0,126
1771685883888000,1771685883888000,0.0,126
1771685883892000,1771685883892000,0.0,126
1771685883896000,1771685883896000,0.0,126
1771685883900000,1771685883900000,0.0,126
1771685883904000,1771685883904000,0.0,126
1771685883908000,1771685883908000,0.0,126
1771685883912000,1771685883912000,0.0,126
1771685883916000,1771685883916000,0.0,126
1771685883920000,1771685883920000,0.0,126
1771685883924000,1771685883924000,0.0,126
1771685883928000,1771685883928000,0.0,126
1771685883932000,1771685883932000,0.0,126
1771685883936000,1771685883936000,0.0,126
1771685883940000,1771685883940000,0.0,126
1771685883944000,1771685883944000,0.0,126
1771685883948000,1771685883948000,0.0,126
1771685883952000,1771685883952000,0.0,126
1771685883956000,1771685883956000,0.0,126
1771685883960000,1771685883960000,0.0,126
1771685883964000,1771685883964000,0.0,126
1771685883968000,1771685883968000,0.0,126
1771685883972000,1771685883972000,0.0,126
1771685883976000,1771685883976000,0.0,126
1771685883980000,1771685883980000,0.0,126
1771685883984000,1771685883984000,0.0,126
1771685883988000,1771685883988000,0.0,126
1771685883992000,1771685883992000,0.0,126
1771685883996000,1771685883996000,0.0,126
1771685884000000,1771685884000000,0.0,126
1771685884004000,1771685884004000,0.0,126
1771685884008000,1771685884008000,0.0,126
1771685884012000,1771685884012000,0.0,126
1771685884016000,1771685884016000,0.0,126
1771685884020000,1771685884020000,0.0,126
1771685884024000,1771685884024000,0.0,126
1771685884028000,1771685884028000,0.0,126
1771685884032000,1771685884032000,0.0,126
1771685884036000,1771685884036000,0.0,126
1771685884040000,1771685884040000,0.0,126
1771685884044000,1771685884044000,0.0,126
1771685884048000,1771685884048000,0.0,126
1771685884052000,1771685884052000,0.0,126
1771685884056000,1771685884056000,0.0,126
1771685884060000,1771685884060000,0.0,126
1771685884064000,1771685884064000,0.0,126
1771685884068000,1771685884068000,0.0,126
1771685884072000,1771685884072000,0.0,126
1771685884076000,1771685884076000,0.0,126
1771685884080000,1771685884080000,0.0,126
1771685884084000,1771685884084000,0.0,126
1771685884088000,1771685884088000,0.0,126
1771685884092000,1771685884092000,0.0,126
1771685884096000,1771685884096000,0.0,126
1771685884100000,1771685884100000,0.0,126
1771685884104000,1771685884104000,0.0,126
1771685884108000,1771685884108000,0.0,126
1771685884112000,1771685884112000,0.0,126
1771685884116000,1771685884116000,0.0,126
1771685884120000,1771685884120000,0.0,126
