timestamp,timestamp_sample,pub_timestamp,device_id,pressure,temperature,error_count,publisher_id
1771685726516000,1771685726516000,1771685726516000,6620172,95600.12,0.0,0,25
1771685726520000,1771685726520000,1771685726520000,6620172,95598.81,0.0,0,25
1771685726524000,1771685726524000,1771685726524000,6620172,95598.42,0.0,0,25
1771685726528000,1771685726528000,1771685726528000,6620172,95596.67,0.0,0,25
1771685726532000,1771685726532000,1771685726532000,6620172,95599.45,0.0,0,25
1771685726536000,1771685726536000,1771685726536000,6620172,95597.75,0.0,0,25
1771685726540000,1771685726540000,1771685726540000,6620172,95600.09,0.0,0,25
1771685726544000,1771685726544000,1771685726544000,6620172,95596.75,0.0,0,25
1771685726548000,1771685726548000,1771685726548000,6620172,95599.516,0.0,0,25
1771685726552000,1771685726552000,1771685726552000,6620172,95597.61,0.0,0,25
1771685726556000,1771685726556000,1771685726556000,6620172,95597.5,0.0,0,25
1771685726560000,1771685726560000,1771685726560000,6620172,95598.055,0.0,0,25
1771685726564000,1771685726564000,1771685726564000,6620172,95597.75,0.0,0,25
1771685726568000,1771685726568000,1771685726568000,6620172,95598.28,0.0,0,25
1771685726572000,1771685726572000,1771685726572000,6620172,95596.86,0.0,0,25
1771685726576000,1771685726576000,1771685726576000,6620172,95597.586,0.0,0,25
1771685726580000,1771685726580000,1771685726580000,6620172,95597.26,0.0,0,25
1771685726584000,1771685726584000,1771685726584000,6620172,95598.734,0.0,0,25
1771685726588000,1771685726588000,1771685726588000,6620172,95599.79,0.0,0,25
1771685726592000,1771685726592000,1771685726592000,6620172,95598.11,0.0,0,25
1771685726596000,1771685726596000,1771685726596000,6620172,95597.86,0.0,0,25
1771685726600000,1771685726600000,1771685726600000,6620172,95598.12,0.0,0,25
1771685726604000,1771685726604000,1771685726604000,6620172,95598.89,0.0,0,25
1771685726608000,1771685726608000,1771685726608000,6620172,95597.22,0.0,0,25
1771685726612000,1771685726612000,1771685726612000,6620172,95597.914,0.0,0,25
1771685726616000,1771685726616000,1771685726616000,6620172,95597.484,0.0,0,25
1771685726620000,1771685726620000,1771685726620000,6620172,95598.24,0.0,0,25
1771685726624000,1771685726624000,1771685726624000,6620172,95596.164,0.0,0,25
1771685726628000,1771685726628000,1771685726628000,6620172,95598.63,0.0,0,25
1771685726632000,1771685726632000,1771685726632000,6620172,95597.17,0.0,0,25
1771685726636000,1771685726636000,1771685726636000,6620172,95599.55,0.0,0,25
1771685726640000,1771685726640000,1771685726640000,6620172,95600.0,0.0,0,25
1771685726644000,1771685726644000,1771685726644000,6620172,95597.89,0.0,0,25
1771685726648000,1771685726648000,1771685726648000,6620172,95598.15,0.0,0,25
1771685726652000,1771685726652000,1771685726652000,6620172,95599.52,0.0,0,25
1771685726656000,1771685726656000,1771685726656000,6620172,95598.27,0.0,0,25
1771685726660000,1771685726660000,1771685726660000,6620172,95597.734,0.0,0,25
1771685726664000,1771685726664000,1771685726664000,6620172,95598.75,0.0,0,25
1771685726668000,1771685726668000,1771685726668000,6620172,95599.555,0.0,0,25
1771685726672000,1771685726672000,1771685726672000,6620172,95598.59,0.0,0,25
1771685726676000,1771685726676000,1771685726676000,6620172,95598.9,0.0,0,25
1771685726680000,1771685726680000,1771685726680000,6620172,95598.86,0.0,0,25
1771685726684000,1771685726684000,1771685726684000,6620172,95597.48,0.0,0,25
1771685726688000,1771685726688000,1771685726688000,6620172,95597.89,0.0,0,25
1771685726692000,1771685726692000,1771685726692000,6620172,95597.7,0.0,0,25
1771685726696000,1771685726696000,1771685726696000,6620172,95597.31,0.0,0,25
1771685726700000,1771685726700000,1771685726700000,6620172,95598.51,0.0,0,25
1771685726704000,1771685726704000,1771685726704000,6620172,95597.14,0.0,0,25
1771685726708000,1771685726708000,1771685726708000,6620172,95599.33,0.0,0,25
1771685726712000,1771685726712000,1771685726712000,6620172,95597.89,0.0,0,25
1771685726716000,1771685726716000,1771685726716000,6620172,95598.84,0.0,0,25
1771685726720000,1771685726720000,1771685726720000,6620172,95596.5,0.0,0,25
1771685726724000,1771685726724000,1771685726724000,6620172,95598.445,0.0,0,25
1771685726728000,1771685726728000,1771685726728000,6620172,95598.41,0.0,0,25
1771685726732000,1771685726732000,1771685726732000,6620172,95596.24,0.0,0,25
1771685726736000,1771685726736000,1771685726736000,6620172,95597.99,0.0,0,25
1771685726740000,1771685726740000,1771685726740000,6620172,95596.35,0.0,0,25
1771685726744000,1771685726744000,1771685726744000,6620172,95599.38,0.0,0,25
1771685726748000,1771685726748000,1771685726748000,6620172,95596.52,0.0,0,25
1771685726752000,1771685726752000,1771685726752000,6620172,95599.09,0.0,0,25
1771685726756000,1771685726756000,1771685726756000,6620172,95596.33,0.0,0,25
1771685726760000,1771685726760000,1771685726760000,6620172,95598.48,0.0,0,25
1771685726764000,1771685726764000,1771685726764000,6620172,95598.195,0.0,0,25
1771685726768000,1771685726768000,1771685726768000,6620172,95598.71,0.0,0,25
1771685726772000,1771685726772000,1771685726772000,6620172,95595.305,0.0,0,25
1771685726776000,1771685726776000,1771685726776000,6620172,95598.76,0.0,0,25
1771685726780000,1771685726780000,1771685726780000,6620172,95598.92,0.0,0,25
1771685726784000,1771685726784000,1771685726784000,6620172,95597.95,0.0,0,25
1771685726788000,1771685726788000,1771685726788000,6620172,95598.016,0.0,0,25
1771685726792000,1771685726792000,1771685726792000,6620172,95599.26,0.0,0,25
1771685726796000,1771685726796000,1771685726796000,6620172,95598.266,0.0,0,25
1771685726800000,1771685726800000,1771685726800000,6620172,95596.94,0.0,0,25
1771685726804000,1771685726804000,1771685726804000,6620172,95598.3,0.0,0,25
1771685726808000,1771685726808000,1771685726808000,6620172,95598.45,0.0,0,25
1771685726812000,1771685726812000,1771685726812000,6620172,95595.28,0.0,0,25
1771685726816000,1771685726816000,1771685726816000,6620172,95597.46,0.0,0,25
1771685726820000,1771685726820000,1771685726820000,6620172,95597.77,0.0,0,25
1771685726824000,1771685726824000,1771685726824000,6620172,95599.26,0.0,0,25
1771685726828000,1771685726828000,1771685726828000,6620172,95597.64,0.0,0,25
1771685726832000,1771685726832000,1771685726832000,6620172,95598.44,0.0,0,25
1771685726836000,1771685726836000,1771685726836000,6620172,95595.82,0.0,0,25
1771685726840000,1771685726840000,1771685726840000,6620172,95597.15,0.0,0,25
