timestamp,pub_timestamp,speed_up,speed_down,publisher_id,want_takeoff
1771685772188000,1771685772188000,3.6000001,1.8000001,14,0
1771685772204000,1771685772204000,3.6000001,1.8000001,14,0
1771685772228000,1771685772228000,3.6000001,1.8000001,14,0
1771685772244000,1771685772244000,3.6000001,1.8000001,14,0
1771685772268000,1771685772268000,3.6000001,1.8000001,14,0
1771685772284000,1771685772284000,3.6000001,1.8000001,14,0
1771685772308000,1771685772308000,3.6000001,1.8000001,14,0
1771685772324000,1771685772324000,3.6000001,1.8000001,14,0
1771685772348000,1771685772348000,3.6000001,1.8000001,14,0
1771685772364000,1771685772364000,3.6000001,1.8000001,14,0
1771685772388000,1771685772388000,3.6000001,1.8000001,14,0
1771685772404000,1771685772404000,3.6000001,1.8000001,14,0
1771685772428000,1771685772428000,3.6000001,1.8000001,14,0
