timestamp,pub_timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],publisher_id,calibration_count
1771685741484000,1771685741484000,1771685741484000,197388,0.21563083,0.0019572761,0.43869337,126,0
1771685741616000,1771685741616000,1771685741552000,197388,0.21295497,0.0044179256,0.43070468,126,0
1771685741620000,1771685741620000,1771685741620000,197388,0.2086193,0.004484139,0.43203652,126,0
1771685741752000,1771685741752000,1771685741688000,197388,0.21351063,0.0034738604,0.4311095,126,0
1771685741756000,1771685741756000,1771685741756000,197388,0.21171813,0.008842446,0.43998548,126,0
1771685741888000,1771685741888000,1771685741824000,197388,0.21145812,0.0033686033,0.43172583,126,0
1771685741892000,1771685741892000,1771685741892000,197388,0.21211489,0.0028516,0.424913,126,0
1771685742024000,1771685742024000,1771685741960000,197388,0.21400917,0.0030462702,0.4312252,126,0
1771685742028000,1771685742028000,1771685742028000,197388,0.20744686,-0.0012292428,0.43048102,126,0
1771685742160000,1771685742160000,1771685742096000,197388,0.21315001,0.00299451,0.43051648,126,0
1771685742164000,1771685742164000,1771685742164000,197388,0.21148205,-0.0033814549,0.43930763,126,0
1771685742296000,1771685742296000,1771685742232000,197388,0.21339025,0.0046078824,0.4309137,126,0
1771685742300000,1771685742300000,1771685742300000,197388,0.21394134,0.0026191159,0.4227885,126,0
1771685742432000,1771685742432000,1771685742368000,197388,0.21369086,0.0032880418,0.4313013,126,0
1771685742436000,1771685742436000,1771685742436000,197388,0.21778056,0.00057961175,0.4400005,126,0
1771685742568000,1771685742568000,1771685742504000,197388,0.21455728,0.0048700324,0.42950165,126,0
1771685742572000,1771685742572000,1771685742572000,197388,0.21289623,0.0015700769,0.4254629,126,0
1771685742704000,1771685742704000,1771685742640000,197388,0.21440767,0.0039144736,0.43057948,126,0
1771685742708000,1771685742708000,1771685742708000,197388,0.21538937,0.01196734,0.42562813,126,0
1771685742840000,1771685742840000,1771685742776000,197388,0.21604843,0.0041968194,0.4288402,126,0
1771685742844000,1771685742844000,1771685742844000,197388,0.217045,0.008267943,0.43458426,126,0
1771685742976000,1771685742976000,1771685742912000,197388,0.21306601,0.0053794384,0.4306946,126,0
1771685742980000,1771685742980000,1771685742980000,197388,0.21220988,-0.00038728473,0.43291613,126,0
1771685743112000,1771685743112000,1771685743048000,197388,0.213523,0.0043395185,0.42790335,126,0
1771685743116000,1771685743116000,1771685743116000,197388,0.21368572,0.0057093613,0.43155572,126,0
1771685743248000,1771685743248000,1771685743184000,197388,0.21505192,0.005374767,0.43057898,126,0
1771685743252000,1771685743252000,1771685743252000,197388,0.2164003,-0.00021276705,0.42661494,126,0
1771685743384000,1771685743384000,1771685743320000,197388,0.21527365,0.0040471014,0.43004525,126,0
1771685743388000,1771685743388000,1771685743388000,197388,0.21754993,0.009363169,0.43055475,126,0
1771685743520000,1771685743520000,1771685743456000,197388,0.21520096,0.0066419956,0.43089208,126,0
1771685743524000,1771685743524000,1771685743524000,197388,0.21660148,0.0040367614,0.41907236,126,0
1771685743656000,1771685743656000,1771685743592000,197388,0.2154645,0.0041085086,0.4297971,126,0
1771685743660000,1771685743660000,1771685743660000,197388,0.21582144,0.007958914,0.42457426,126,0
1771685743792000,1771685743792000,1771685743728000,197388,0.21706793,0.005918532,0.4290735,126,0
1771685743796000,1771685743796000,1771685743796000,197388,0.21262571,0.0007820111,0.42864504,126,0
1771685743928000,1771685743928000,1771685743864000,197388,0.21744436,0.005207792,0.42878136,126,0
1771685743932000,1771685743932000,1771685743932000,197388,0.22196497,0.0076127127,0.41971508,126,0
1771685744064000,1771685744064000,1771685744000000,197388,0.21581306,0.0048743645,0.4287197,126,0
1771685744068000,1771685744068000,1771685744068000,197388,0.20735662,0.006602349,0.43469507,126,0
1771685744200000,1771685744200000,1771685744136000,197388,0.21824822,0.005443494,0.42878363,126,0
1771685744204000,1771685744204000,1771685744204000,197388,0.23118903,-0.00362761,0.42527434,126,0
1771685744336000,1771685744336000,1771685744272000,197388,0.21796252,0.005397811,0.42869067,126,0
1771685744340000,1771685744340000,1771685744340000,197388,0.21253191,0.0020374642,0.42813522,126,0
1771685744472000,1771685744472000,1771685744408000,197388,0.21893403,0.006183273,0.42886347,126,0
1771685744476000,1771685744476000,1771685744476000,197388,0.21414547,-0.0070114615,0.4332935,126,0
1771685744608000,1771685744608000,1771685744544000,197388,0.21675031,0.005302193,0.42914024,126,0
1771685744612000,1771685744612000,1771685744612000,197388,0.21839601,0.0042088507,0.42203328,126,0
1771685744744000,1771685744744000,1771685744680000,197388,0.21699938,0.0044297692,0.42882478,126,0
1771685744748000,1771685744748000,1771685744748000,197388,0.22029904,0.01762046,0.42168584,126,0
1771685744880000,1771685744880000,1771685744816000,197388,0.21783216,0.006473671,0.4293297,126,0
1771685744884000,1771685744884000,1771685744884000,197388,0.22157642,0.0053946977,0.43149358,126,0
1771685745016000,1771685745016000,1771685744952000,197388,0.21708219,0.005540506,0.42882216,126,0
1771685745020000,1771685745020000,1771685745020000,197388,0.2150094,0.0071430723,0.43883926,126,0
1771685745152000,1771685745152000,1771685745088000,197388,0.21784134,0.006385353,0.42814592,126,0
