timestamp,pub_timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15],publisher_id
1771685453500000,1771685453500000,16,0.49100003,0.49100003,0.492,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453504000,1771685453504000,16,0.49,0.492,0.49100003,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453508000,1771685453508000,16,0.49400002,0.48800004,0.49500003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453512000,1771685453512000,16,0.49600002,0.485,0.49600002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453516000,1771685453516000,16,0.49,0.49100003,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453520000,1771685453520000,16,0.49,0.492,0.49100003,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453524000,1771685453524000,16,0.492,0.49,0.49500003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453528000,1771685453528000,16,0.492,0.49,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453532000,1771685453532000,16,0.48800004,0.49400002,0.48800004,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453536000,1771685453536000,16,0.48800004,0.49400002,0.485,0.49600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453540000,1771685453540000,16,0.49,0.492,0.48600003,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453544000,1771685453544000,16,0.49,0.492,0.48700002,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453548000,1771685453548000,16,0.49300003,0.48800004,0.49300003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453552000,1771685453552000,16,0.49400002,0.48700002,0.49500003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453556000,1771685453556000,16,0.48800004,0.492,0.48900002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453560000,1771685453560000,16,0.48900002,0.492,0.49,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453564000,1771685453564000,16,0.49100003,0.49,0.49500003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453568000,1771685453568000,16,0.49,0.49100003,0.49600002,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453572000,1771685453572000,16,0.48700002,0.49500003,0.49100003,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453576000,1771685453576000,16,0.48600003,0.49500003,0.48800004,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453580000,1771685453580000,16,0.48900002,0.492,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453584000,1771685453584000,16,0.49,0.49100003,0.49100003,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453588000,1771685453588000,16,0.492,0.48800004,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453592000,1771685453592000,16,0.49400002,0.48700002,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453596000,1771685453596000,16,0.49100003,0.49,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453600000,1771685453600000,16,0.49300003,0.48800004,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453604000,1771685453604000,16,0.49500003,0.48600003,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453608000,1771685453608000,16,0.49300003,0.48800004,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453612000,1771685453612000,16,0.48900002,0.492,0.48600003,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453616000,1771685453616000,16,0.48900002,0.49300003,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453620000,1771685453620000,16,0.48900002,0.492,0.492,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453624000,1771685453624000,16,0.48900002,0.492,0.49300003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453628000,1771685453628000,16,0.49500003,0.48600003,0.49800003,0.48200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453632000,1771685453632000,16,0.49500003,0.48600003,0.497,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453636000,1771685453636000,16,0.48900002,0.49300003,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453640000,1771685453640000,16,0.48800004,0.49300003,0.48700002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453644000,1771685453644000,16,0.49,0.49100003,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453648000,1771685453648000,16,0.49,0.492,0.48700002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453652000,1771685453652000,16,0.48800004,0.49400002,0.485,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453656000,1771685453656000,16,0.49,0.492,0.485,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453660000,1771685453660000,16,0.49100003,0.49,0.48900002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453664000,1771685453664000,16,0.48900002,0.49300003,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453668000,1771685453668000,16,0.492,0.48900002,0.49400002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453672000,1771685453672000,16,0.49400002,0.48700002,0.49500003,0.48400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453676000,1771685453676000,16,0.49100003,0.49,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453680000,1771685453680000,16,0.49300003,0.48800004,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453684000,1771685453684000,16,0.49400002,0.48700002,0.49300003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453688000,1771685453688000,16,0.49,0.49,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453696000,1771685453696000,16,0.485,0.49600002,0.485,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453700000,1771685453700000,16,0.49,0.49100003,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453704000,1771685453704000,16,0.492,0.48900002,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453708000,1771685453708000,16,0.49600002,0.485,0.492,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453712000,1771685453712000,16,0.49600002,0.48400003,0.49400002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453716000,1771685453716000,16,0.49100003,0.49,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453720000,1771685453720000,16,0.48900002,0.492,0.48900002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453724000,1771685453724000,16,0.49,0.49,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453728000,1771685453728000,16,0.49100003,0.48900002,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453732000,1771685453732000,16,0.48800004,0.492,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453736000,1771685453736000,16,0.48600003,0.49400002,0.48700002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453740000,1771685453740000,16,0.48900002,0.49100003,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453744000,1771685453744000,16,0.48800004,0.492,0.49100003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453748000,1771685453748000,16,0.49100003,0.48800004,0.49500003,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453752000,1771685453752000,16,0.49300003,0.48600003,0.49400002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453756000,1771685453756000,16,0.49100003,0.48900002,0.48700002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453760000,1771685453760000,16,0.492,0.48800004,0.48700002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453764000,1771685453764000,16,0.49300003,0.48700002,0.492,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453768000,1771685453768000,16,0.49100003,0.48900002,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453772000,1771685453772000,16,0.48800004,0.492,0.485,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453776000,1771685453776000,16,0.48800004,0.492,0.485,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453780000,1771685453780000,16,0.48900002,0.49,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453784000,1771685453784000,16,0.48800004,0.492,0.48800004,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453788000,1771685453788000,16,0.492,0.48800004,0.492,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453792000,1771685453792000,16,0.49300003,0.48600003,0.49500003,0.48400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453796000,1771685453796000,16,0.48600003,0.49400002,0.49,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453800000,1771685453800000,16,0.485,0.49600002,0.49,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453804000,1771685453804000,16,0.48800004,0.492,0.49400002,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453808000,1771685453808000,16,0.49,0.49,0.492,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453812000,1771685453812000,16,0.48900002,0.49100003,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453816000,1771685453816000,16,0.49,0.49,0.48600003,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453820000,1771685453820000,16,0.49400002,0.48600003,0.48800004,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453824000,1771685453824000,16,0.49600002,0.48400003,0.48800004,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453828000,1771685453828000,16,0.49800003,0.48200002,0.49,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453832000,1771685453832000,16,0.49600002,0.483,0.49100003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453836000,1771685453836000,16,0.48800004,0.492,0.48700002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453840000,1771685453840000,16,0.485,0.49400002,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453844000,1771685453844000,16,0.48700002,0.49300003,0.49100003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453848000,1771685453848000,16,0.48700002,0.49300003,0.492,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453852000,1771685453852000,16,0.485,0.49500003,0.48900002,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453856000,1771685453856000,16,0.48700002,0.49400002,0.48800004,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453860000,1771685453860000,16,0.492,0.48900002,0.49100003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453864000,1771685453864000,16,0.492,0.48800004,0.48900002,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453868000,1771685453868000,16,0.49300003,0.48600003,0.49100003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453872000,1771685453872000,16,0.492,0.48700002,0.49100003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453876000,1771685453876000,16,0.48600003,0.49400002,0.48800004,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453880000,1771685453880000,16,0.48600003,0.49400002,0.49,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453884000,1771685453884000,16,0.48900002,0.49100003,0.49300003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453888000,1771685453888000,16,0.48800004,0.492,0.49300003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453892000,1771685453892000,16,0.485,0.49500003,0.48900002,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453896000,1771685453896000,16,0.485,0.49500003,0.48700002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453900000,1771685453900000,16,0.48800004,0.49100003,0.48600003,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453904000,1771685453904000,16,0.49,0.49,0.485,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453908000,1771685453908000,16,0.49500003,0.485,0.49,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453912000,1771685453912000,16,0.49600002,0.483,0.49300003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453916000,1771685453916000,16,0.492,0.48900002,0.48900002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453920000,1771685453920000,16,0.49100003,0.48900002,0.48900002,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453924000,1771685453924000,16,0.49300003,0.48700002,0.492,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453928000,1771685453928000,16,0.492,0.48800004,0.492,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453932000,1771685453932000,16,0.48900002,0.492,0.48900002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453936000,1771685453936000,16,0.48900002,0.492,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453940000,1771685453940000,16,0.49,0.49,0.492,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453944000,1771685453944000,16,0.48800004,0.492,0.49300003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453948000,1771685453948000,16,0.49100003,0.48900002,0.49400002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453952000,1771685453952000,16,0.492,0.48800004,0.492,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453956000,1771685453956000,16,0.48800004,0.492,0.48600003,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453960000,1771685453960000,16,0.49,0.49,0.48700002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453964000,1771685453964000,16,0.49300003,0.48800004,0.48900002,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453968000,1771685453968000,16,0.49,0.49,0.48700002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453972000,1771685453972000,16,0.485,0.49600002,0.48400003,0.49600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453976000,1771685453976000,16,0.48400003,0.497,0.485,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453980000,1771685453980000,16,0.48900002,0.492,0.48800004,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453984000,1771685453984000,16,0.49,0.49100003,0.48900002,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453988000,1771685453988000,16,0.492,0.48800004,0.49300003,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453992000,1771685453992000,16,0.49400002,0.48700002,0.49400002,0.48400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685453996000,1771685453996000,16,0.49,0.49100003,0.48900002,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454000000,1771685454000000,16,0.49100003,0.49100003,0.49,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454004000,1771685454004000,16,0.49400002,0.48700002,0.49400002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454008000,1771685454008000,16,0.49400002,0.48700002,0.49100003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454012000,1771685454012000,16,0.49,0.49100003,0.483,0.49600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454016000,1771685454016000,16,0.48900002,0.492,0.48200002,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454020000,1771685454020000,16,0.492,0.48900002,0.48800004,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454024000,1771685454024000,16,0.49100003,0.49,0.49100003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454028000,1771685454028000,16,0.49100003,0.49,0.49400002,0.48400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454032000,1771685454032000,16,0.49,0.49100003,0.492,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454036000,1771685454036000,16,0.48700002,0.49400002,0.48800004,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454040000,1771685454040000,16,0.48900002,0.49300003,0.48900002,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454044000,1771685454044000,16,0.49,0.49100003,0.49100003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454048000,1771685454048000,16,0.48900002,0.492,0.49,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454052000,1771685454052000,16,0.48700002,0.49500003,0.48700002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454056000,1771685454056000,16,0.48800004,0.49300003,0.48800004,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454060000,1771685454060000,16,0.49300003,0.48800004,0.49,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454064000,1771685454064000,16,0.49300003,0.48800004,0.48900002,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454068000,1771685454068000,16,0.49500003,0.48600003,0.49100003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454072000,1771685454072000,16,0.49400002,0.48600003,0.48900002,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454076000,1771685454076000,16,0.49,0.49100003,0.48400003,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454080000,1771685454080000,16,0.49100003,0.49,0.48700002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454084000,1771685454084000,16,0.49400002,0.48700002,0.492,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454088000,1771685454088000,16,0.492,0.48900002,0.492,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454092000,1771685454092000,16,0.48700002,0.49400002,0.48900002,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454096000,1771685454096000,16,0.48600003,0.49500003,0.48800004,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454100000,1771685454100000,16,0.49100003,0.49,0.49100003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454104000,1771685454104000,16,0.492,0.48900002,0.49,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454108000,1771685454108000,16,0.49400002,0.48700002,0.49300003,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454112000,1771685454112000,16,0.49500003,0.48600003,0.49400002,0.48400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454116000,1771685454116000,16,0.49,0.49100003,0.48900002,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454120000,1771685454120000,16,0.48800004,0.49300003,0.48700002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454124000,1771685454124000,16,0.48900002,0.492,0.48800004,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454128000,1771685454128000,16,0.48900002,0.492,0.48700002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685454132000,1771685454132000,16,0.48800004,0.49400002,0.48600003,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
