timestamp,ping_time,pub_timestamp,ping_sequence,dropped_packets,rtt_ms,system_id,component_id,publisher_id
1771685424812000,1771685424812000,0,500,0,0.0,245,190,0
1771685425812000,1771685425812000,0,501,0,0.0,245,190,0
1771685426812000,1771685426812000,0,502,0,0.0,245,190,0
1771685427812000,1771685427812000,0,503,0,0.0,245,190,0
1771685428812000,1771685428812000,0,504,0,0.0,245,190,0
1771685429812000,1771685429812000,0,505,0,0.0,245,190,0
1771685430812000,1771685430812000,0,506,0,0.0,245,190,0
1771685431812000,1771685431812000,0,507,0,0.0,245,190,0
1771685432812000,1771685432812000,0,508,0,0.0,245,190,0
1771685433812000,1771685433812000,0,509,0,0.0,245,190,0
1771685434812000,1771685434812000,0,510,0,0.0,245,190,0
1771685435812000,1771685435812000,0,511,0,0.0,245,190,0
1771685436812000,1771685436812000,0,512,0,0.0,245,190,0
1771685437812000,1771685437812000,0,513,0,0.0,245,190,0
1771685438812000,1771685438812000,0,514,0,0.0,245,190,0
1771685439812000,1771685439812000,0,515,0,0.0,245,190,0
1771685440812000,1771685440812000,0,516,0,0.0,245,190,0
1771685441812000,1771685441812000,0,517,0,0.0,245,190,0
1771685442812000,1771685442812000,0,518,0,0.0,245,190,0
1771685443812000,1771685443812000,0,519,0,0.0,245,190,0
1771685444812000,1771685444812000,0,520,0,0.0,245,190,0
1771685445812000,1771685445812000,0,521,0,0.0,245,190,0
1771685446812000,1771685446812000,0,522,0,0.0,245,190,0
1771685447812000,1771685447812000,0,523,0,0.0,245,190,0
1771685448812000,1771685448812000,0,524,0,0.0,245,190,0
1771685449812000,1771685449812000,0,525,0,0.0,245,190,0
1771685450812000,1771685450812000,0,526,0,0.0,245,190,0
1771685451812000,1771685451812000,0,527,0,0.0,245,190,0
1771685452812000,1771685452812000,0,528,0,0.0,245,190,0
1771685453812000,1771685453812000,0,529,0,0.0,245,190,0
1771685454812000,1771685454812000,0,530,0,0.0,245,190,0
1771685455812000,1771685455812000,0,531,0,0.0,245,190,0
1771685456812000,1771685456812000,0,532,0,0.0,245,190,0
1771685457812000,1771685457812000,0,533,0,0.0,245,190,0
1771685458812000,1771685458812000,0,534,0,0.0,245,190,0
1771685459812000,1771685459812000,0,535,0,0.0,245,190,0
1771685460812000,1771685460812000,0,536,0,0.0,245,190,0
1771685461812000,1771685461812000,0,537,0,0.0,245,190,0
1771685462812000,1771685462812000,0,538,0,0.0,245,190,0
1771685463812000,1771685463812000,0,539,0,0.0,245,190,0
1771685464812000,1771685464812000,0,540,0,0.0,245,190,0
1771685465812000,1771685465812000,0,541,0,0.0,245,190,0
1771685466812000,1771685466812000,0,542,0,0.0,245,190,0
1771685467812000,1771685467812000,0,543,0,0.0,245,190,0
1771685468812000,1771685468812000,0,544,0,0.0,245,190,0
1771685469812000,1771685469812000,0,545,0,0.0,245,190,0
1771685470812000,1771685470812000,0,546,0,0.0,245,190,0
1771685471812000,1771685471812000,0,547,0,0.0,245,190,0
1771685472812000,1771685472812000,0,548,0,0.0,245,190,0
1771685473812000,1771685473812000,0,549,0,0.0,245,190,0
1771685474812000,1771685474812000,0,550,0,0.0,245,190,0
1771685475812000,1771685475812000,0,551,0,0.0,245,190,0
1771685476812000,1771685476812000,0,552,0,0.0,245,190,0
1771685477812000,1771685477812000,0,553,0,0.0,245,190,0
1771685478812000,1771685478812000,0,554,0,0.0,245,190,0
1771685479812000,1771685479812000,0,555,0,0.0,245,190,0
1771685480812000,1771685480812000,0,556,0,0.0,245,190,0
1771685481812000,1771685481812000,0,557,0,0.0,245,190,0
1771685482812000,1771685482812000,0,558,0,0.0,245,190,0
1771685483812000,1771685483812000,0,559,0,0.0,245,190,0
1771685484812000,1771685484812000,0,560,0,0.0,245,190,0
1771685485812000,1771685485812000,0,561,0,0.0,245,190,0
1771685486812000,1771685486812000,0,562,0,0.0,245,190,0
1771685487812000,1771685487812000,0,563,0,0.0,245,190,0
1771685488812000,1771685488812000,0,564,0,0.0,245,190,0
1771685489812000,1771685489812000,0,565,0,0.0,245,190,0
1771685490812000,1771685490812000,0,566,0,0.0,245,190,0
1771685491812000,1771685491812000,0,567,0,0.0,245,190,0
1771685492812000,1771685492812000,0,568,0,0.0,245,190,0
1771685493812000,1771685493812000,0,569,0,0.0,245,190,0
1771685494812000,1771685494812000,0,570,0,0.0,245,190,0
1771685495812000,1771685495812000,0,571,0,0.0,245,190,0
1771685496812000,1771685496812000,0,572,0,0.0,245,190,0
1771685497812000,1771685497812000,0,573,0,0.0,245,190,0
1771685498812000,1771685498812000,0,574,0,0.0,245,190,0
1771685499812000,1771685499812000,0,575,0,0.0,245,190,0
1771685500812000,1771685500812000,0,576,0,0.0,245,190,0
1771685501812000,1771685501812000,0,577,0,0.0,245,190,0
1771685502812000,1771685502812000,0,578,0,0.0,245,190,0
1771685503812000,1771685503812000,0,579,0,0.0,245,190,0
1771685504812000,1771685504812000,0,580,0,0.0,245,190,0
1771685505812000,1771685505812000,0,581,0,0.0,245,190,0
1771685506812000,1771685506812000,0,582,0,0.0,245,190,0
1771685507812000,1771685507812000,0,583,0,0.0,245,190,0
1771685508812000,1771685508812000,0,584,0,0.0,245,190,0
1771685509812000,1771685509812000,0,585,0,0.0,245,190,0
1771685510812000,1771685510812000,0,586,0,0.0,245,190,0
1771685511812000,1771685511812000,0,587,0,0.0,245,190,0
1771685512812000,1771685512812000,0,588,0,0.0,245,190,0
1771685513812000,1771685513812000,0,589,0,0.0,245,190,0
1771685514812000,1771685514812000,0,590,0,0.0,245,190,0
1771685515812000,1771685515812000,0,591,0,0.0,245,190,0
1771685516812000,1771685516812000,0,592,0,0.0,245,190,0
1771685517812000,1771685517812000,0,593,0,0.0,245,190,0
1771685518812000,1771685518812000,0,594,0,0.0,245,190,0
1771685519812000,1771685519812000,0,595,0,0.0,245,190,0
