timestamp,timestamp_sample,pub_timestamp,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,publisher_id,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1771685326492000,1771685326340000,1771685326492000,17764060236391,0.00013804107,0.009770145,0.025684094,0,0.12192388,0.11394427,0.018833678,0.0075767837,0.0044030743,0.016354494,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326500000,1771685326348000,1771685326500000,17764060236391,0.00014841273,0.009705308,0.024668446,0,0.11969105,0.11262505,0.018833678,0.008022241,0.004486663,0.015957477,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326508000,1771685326356000,1771685326508000,17764060236391,0.0001472081,0.009690869,0.024810702,0,0.120091885,0.11287408,0.018833678,0.008022241,0.004486663,0.015957477,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326516000,1771685326364000,1771685326516000,17764060236391,0.00014605584,0.009676687,0.024947457,0,0.12049545,0.113123946,0.018833678,0.008022241,0.004486663,0.015957477,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326524000,1771685326372000,1771685326524000,17764060236391,0.00014507161,0.00969033,0.025169645,0,0.12090178,0.11331572,0.018833678,0.008022241,0.004486663,0.016078513,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326532000,1771685326380000,1771685326532000,17764060236391,0.00014424468,0.009675465,0.025292702,0,0.12131085,0.11356713,0.018833678,0.008022241,0.004486663,0.016078513,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326540000,1771685326388000,1771685326540000,17764060236391,0.00014357665,0.009661379,0.025411492,0,0.1217227,0.11381937,0.018833678,0.008022241,0.004486663,0.016078513,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326548000,1771685326396000,1771685326548000,17764060236391,0.00014305791,0.009647441,0.025524303,0,0.1221373,0.11407244,0.018833678,0.008022241,0.004486663,0.016078513,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326556000,1771685326404000,1771685326556000,17764060236391,0.00015158848,0.009557993,0.024404952,0,0.11988926,0.11274811,0.018833678,0.008426939,0.004544874,0.01573925,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.311745,63.1572,0.48082393,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326564000,1771685326412000,1771685326564000,17764060236391,0.00012329678,0.009532614,0.02454125,0,0.12028922,0.11299755,0.017666364,0.008426939,0.004544874,0.01573925,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.572823,63.1572,0.47985354,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326572000,1771685326420000,1771685326572000,17764060236391,0.00012024567,0.009518205,0.024676438,0,0.120694116,0.11324782,0.017666364,0.008426939,0.004544874,0.01573925,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.572823,63.1572,0.47985354,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326580000,1771685326428000,1771685326580000,17764060236391,0.000117361335,0.009541753,0.024958499,0,0.12110176,0.113439806,0.017666364,0.008426939,0.004544874,0.015989343,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.572823,63.1572,0.47985354,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326588000,1771685326436000,1771685326588000,17764060236391,0.00011448528,0.009526859,0.025079366,0,0.12151215,0.11369162,0.017666364,0.008426939,0.004544874,0.015989343,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.572823,63.1572,0.47985354,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326596000,1771685326444000,1771685326596000,17764060236391,0.00011171483,0.009512488,0.025193878,0,0.12192532,0.11394427,0.017666364,0.008426939,0.004544874,0.015989343,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.572823,63.1572,0.47985354,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326604000,1771685326452000,1771685326604000,17764060236391,0.00012404566,0.009455127,0.024198167,0,0.11969233,0.11262505,0.017666364,0.008805458,0.004583011,0.01564454,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.572823,63.1572,0.47985354,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326612000,1771685326460000,1771685326612000,17764060236391,0.00012086906,0.009437897,0.0243336,0,0.12009319,0.11287408,0.017666364,0.008805458,0.004583011,0.01564454,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.572823,63.1572,0.47985354,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326620000,1771685326468000,1771685326620000,17764060236391,0.00011779593,0.009421211,0.024462944,0,0.120496795,0.113123946,0.017666364,0.008805458,0.004583011,0.01564454,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.572823,63.1572,0.47985354,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326628000,1771685326476000,1771685326628000,17764060236391,0.000115772964,0.009450214,0.024736125,0,0.12090084,0.11331572,0.016575042,0.008805458,0.004583011,0.015961375,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326636000,1771685326484000,1771685326636000,17764060236391,0.0001126898,0.009432962,0.024846256,0,0.121309884,0.11356712,0.016575042,0.008805458,0.004583011,0.015961375,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326644000,1771685326492000,1771685326644000,17764060236391,0.00010965877,0.009415663,0.024952097,0,0.1217217,0.11381937,0.016575042,0.008805458,0.004583011,0.015961375,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326652000,1771685326500000,1771685326652000,17764060236391,0.00010662311,0.009398845,0.025052235,0,0.12213628,0.11407244,0.016575042,0.008805458,0.004583011,0.015961375,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326660000,1771685326508000,1771685326660000,17764060236391,0.00012009798,0.009370839,0.024096197,0,0.11988837,0.1127481,0.016575042,0.009128914,0.004602867,0.015619336,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326668000,1771685326516000,1771685326668000,17764060236391,0.000121160985,0.0093475375,0.024214488,0,0.12029016,0.11299754,0.016575042,0.009128914,0.004602867,0.015619336,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326676000,1771685326524000,1771685326676000,17764060236391,0.0001186001,0.009327291,0.02432375,0,0.12069506,0.11324782,0.016575042,0.009128914,0.004602867,0.015619336,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326684000,1771685326532000,1771685326684000,17764060236391,0.00011618216,0.009341022,0.024547644,0,0.12110271,0.1134398,0.016575042,0.009128914,0.004602867,0.015712567,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326692000,1771685326540000,1771685326692000,17764060236391,0.00011391339,0.0093206195,0.024643166,0,0.12151312,0.11369161,0.016575042,0.009128914,0.004602867,0.015712567,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.29323,63.1572,0.4808706,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326700000,1771685326548000,1771685326700000,17764060236391,0.000109511064,0.009289369,0.02473328,0,0.12192385,0.11394426,0.018217938,0.009128914,0.004602867,0.015712567,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.3128,63.1572,0.4804488,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326708000,1771685326556000,1771685326708000,17764060236391,0.0001286613,0.009383836,0.023964576,0,0.11969106,0.11262505,0.018217938,0.009407498,0.00438112,0.0153576,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.3128,63.1572,0.4804488,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326716000,1771685326564000,1771685326716000,17764060236391,0.00012559108,0.009353448,0.024070917,0,0.120091885,0.11287408,0.018217938,0.009407498,0.00438112,0.0153576,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.3128,63.1572,0.4804488,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326724000,1771685326572000,1771685326724000,17764060236391,0.00012278133,0.00932392,0.024174584,0,0.12049545,0.113123946,0.018217938,0.009407498,0.00438112,0.0153576,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.3128,63.1572,0.4804488,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326732000,1771685326580000,1771685326732000,17764060236391,0.00012005399,0.00931165,0.024335422,0,0.12090177,0.11331572,0.018217938,0.009407498,0.00438112,0.0152843,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.3128,63.1572,0.4804488,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326740000,1771685326588000,1771685326740000,17764060236391,0.00011740793,0.009283137,0.024430355,0,0.12131084,0.11356712,0.018217938,0.009407498,0.00438112,0.0152843,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.3128,63.1572,0.4804488,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326748000,1771685326596000,1771685326748000,17764060236391,0.000114841525,0.00925575,0.024519855,0,0.12172268,0.11381937,0.018217938,0.009407498,0.00438112,0.0152843,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.3128,63.1572,0.4804488,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326756000,1771685326604000,1771685326756000,17764060236391,0.00011235273,0.009228925,0.024602672,0,0.12213728,0.11407244,0.018217938,0.009407498,0.00438112,0.0152843,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.3128,63.1572,0.4804488,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326764000,1771685326612000,1771685326764000,17764060236391,0.00013361771,0.009378335,0.024101015,0,0.11988709,0.1127481,0.017189011,0.009665716,0.0043989075,0.014849882,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326772000,1771685326620000,1771685326772000,17764060236391,0.0001309468,0.009340766,0.024183508,0,0.12028923,0.11299754,0.017189011,0.009665716,0.0043989075,0.014849882,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326780000,1771685326628000,1771685326780000,17764060236391,0.00012835437,0.009304471,0.024260735,0,0.12069411,0.11324782,0.017189011,0.009665716,0.0043989075,0.014849882,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326788000,1771685326636000,1771685326788000,17764060236391,0.00012580592,0.0092871785,0.024397546,0,0.12110173,0.1134398,0.017189011,0.009665716,0.0043989075,0.014793707,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326796000,1771685326644000,1771685326796000,17764060236391,0.00012334046,0.009252757,0.024471598,0,0.12151212,0.11369161,0.017189011,0.009665716,0.0043989075,0.014793707,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326804000,1771685326652000,1771685326804000,17764060236391,0.00012095722,0.009219346,0.024542527,0,0.12192527,0.11394426,0.017189011,0.009665716,0.0043989075,0.014793707,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326812000,1771685326660000,1771685326812000,17764060236391,0.00013349518,0.0093589965,0.024078663,0,0.11969229,0.11262505,0.017189011,0.009951753,0.0041865963,0.01436618,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326820000,1771685326668000,1771685326820000,17764060236391,0.00013081198,0.00931749,0.02415944,0,0.12009315,0.11287408,0.017189011,0.009951753,0.0041865963,0.01436618,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326828000,1771685326676000,1771685326828000,17764060236391,0.00012839034,0.009276924,0.024236564,0,0.12049675,0.113123946,0.017189011,0.009951753,0.0041865963,0.01436618,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.305214,63.1572,0.47990012,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326836000,1771685326684000,1771685326836000,17764060236391,0.00013683394,0.009244396,0.024367452,0,0.120900795,0.11331572,0.029784253,0.009951753,0.0041865963,0.014307362,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.61689,63.1572,0.47151154,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326844000,1771685326692000,1771685326844000,17764060236391,0.0001350992,0.009205892,0.024434173,0,0.12130984,0.11356712,0.029784253,0.009951753,0.0041865963,0.014307362,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.61689,63.1572,0.47151154,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326852000,1771685326700000,1771685326852000,17764060236391,0.00013348876,0.009168579,0.024494966,0,0.121721655,0.11381937,0.029784253,0.009951753,0.0041865963,0.014307362,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.61689,63.1572,0.47151154,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326860000,1771685326708000,1771685326860000,17764060236391,0.00013127596,0.00913243,0.024548938,0,0.12213623,0.11407244,0.029784253,0.009951753,0.0041865963,0.014307362,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.61689,63.1572,0.47151154,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326868000,1771685326716000,1771685326868000,17764060236391,0.00014647821,0.009182385,0.02391236,0,0.11988797,0.1127481,0.029784253,0.010174424,0.004809059,0.013935227,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.61689,63.1572,0.47151154,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326876000,1771685326724000,1771685326876000,17764060236391,0.00014399576,0.009140975,0.023976382,0,0.12029012,0.11299754,0.029784253,0.010174424,0.004809059,0.013935227,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.61689,63.1572,0.47151154,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326884000,1771685326732000,1771685326884000,17764060236391,0.0001415911,0.009100818,0.024037508,0,0.120695025,0.11324782,0.029784253,0.010174424,0.004809059,0.013935227,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.61689,63.1572,0.47151154,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326892000,1771685326740000,1771685326892000,17764060236391,0.00013926384,0.009085871,0.024186749,0,0.12110267,0.1134398,0.029784253,0.010174424,0.004809059,0.013939933,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.61689,63.1572,0.47151154,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326900000,1771685326748000,1771685326900000,17764060236391,0.00013239298,0.009042749,0.024239643,0,0.12151069,0.11369161,0.027925426,0.010174424,0.004809059,0.013939933,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326908000,1771685326756000,1771685326908000,17764060236391,0.0001301167,0.009005167,0.024292262,0,0.12192382,0.11394426,0.027925426,0.010174424,0.004809059,0.013939933,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326916000,1771685326764000,1771685326916000,17764060236391,0.00013812429,0.009025987,0.02345274,0,0.119691014,0.11262505,0.027925426,0.0104209855,0.0045759534,0.0136687,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326924000,1771685326772000,1771685326924000,17764060236391,0.00013519106,0.008985863,0.023526339,0,0.12009185,0.11287408,0.027925426,0.0104209855,0.0045759534,0.0136687,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326932000,1771685326780000,1771685326932000,17764060236391,0.00013232979,0.00894712,0.023567824,0,0.12049541,0.113123946,0.027925426,0.0104209855,0.0045759534,0.0136687,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326940000,1771685326788000,1771685326940000,17764060236391,0.00012953753,0.00892591,0.023668367,0,0.120901726,0.11331572,0.027925426,0.0104209855,0.0045759534,0.0136105865,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326948000,1771685326796000,1771685326948000,17764060236391,0.00012681515,0.008888474,0.023704506,0,0.1213108,0.11356712,0.027925426,0.0104209855,0.0045759534,0.0136105865,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326956000,1771685326804000,1771685326956000,17764060236391,0.00012415953,0.008852157,0.023739183,0,0.12172263,0.11381937,0.027925426,0.0104209855,0.0045759534,0.0136105865,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326964000,1771685326812000,1771685326964000,17764060236391,0.000121569,0.008817154,0.023770766,0,0.12213724,0.11407244,0.027925426,0.0104209855,0.0045759534,0.0136105865,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.19975,63.1572,0.4817312,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326972000,1771685326820000,1771685326972000,17764060236391,0.000257348,0.008854581,0.022878317,0,0.119887024,0.1127481,0.035658844,0.010696719,0.0045258757,0.01340235,nan,nan,nan,0.0,1310988,1310988,6620172,197388,61.890743,63.1572,0.47507098,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326980000,1771685326828000,1771685326980000,17764060236391,0.00025573737,0.008811477,0.022931408,0,0.12028917,0.11299754,0.035658844,0.010696719,0.0045258757,0.01340235,nan,nan,nan,0.0,1310988,1310988,6620172,197388,61.890743,63.1572,0.47507098,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326988000,1771685326836000,1771685326988000,17764060236391,0.0002541589,0.008769536,0.022981199,0,0.120694056,0.11324782,0.035658844,0.010696719,0.0045258757,0.01340235,nan,nan,nan,0.0,1310988,1310988,6620172,197388,61.890743,63.1572,0.47507098,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685326996000,1771685326844000,1771685326996000,17764060236391,0.00025186478,0.008767322,0.023178272,0,0.12110169,0.1134398,0.035658844,0.010696719,0.0045258757,0.013587518,nan,nan,nan,0.0,1310988,1310988,6620172,197388,61.890743,63.1572,0.47507098,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685327004000,1771685326852000,1771685327004000,17764060236391,0.0002495871,0.008727464,0.023213826,0,0.12151209,0.11369161,0.035658844,0.010696719,0.0045258757,0.013587518,nan,nan,nan,0.0,1310988,1310988,6620172,197388,61.890743,63.1572,0.47507098,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685327012000,1771685326860000,1771685327012000,17764060236391,0.0002473247,0.008688688,0.023245243,0,0.121925235,0.11394426,0.035658844,0.010696719,0.0045258757,0.013587518,nan,nan,nan,0.0,1310988,1310988,6620172,197388,61.890743,63.1572,0.47507098,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685327020000,1771685326868000,1771685327020000,17764060236391,0.00024970886,0.008782175,0.022485325,0,0.11969228,0.11262505,0.035658844,0.010938011,0.004469727,0.0133350175,nan,nan,nan,0.0,1310988,1310988,6620172,197388,61.890743,63.1572,0.47507098,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
1771685327028000,1771685326876000,1771685327028000,17764060236391,0.0002470226,0.008735217,0.022534795,0,0.12009314,0.11287408,0.035658844,0.010938011,0.004469727,0.0133350175,nan,nan,nan,0.0,1310988,1310988,6620172,197388,61.890743,63.1572,0.47507098,0.48238713,0,959,160,2,1,3,3,4,0,0,0,0,0,0,0,0
