timestamp,pub_timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],publisher_id
1771685328036000,1771685328036000,0.0,0.9999934,-0.0029420014,-0.0003263551,-0.0020978772,0.0,0.0,-0.108992875,52
1771685328044000,1771685328044000,0.0,0.99999326,-0.0029897005,-0.00024898685,-0.002097662,0.0,0.0,-0.110889256,52
1771685328052000,1771685328052000,0.0,0.99999326,-0.0029937436,-0.0002600015,-0.0020976958,0.0,0.0,-0.11277471,52
1771685328060000,1771685328060000,0.0,0.9999937,-0.0028469807,-0.00017530745,-0.002097416,0.0,0.0,-0.11471289,52
1771685328068000,1771685328068000,0.0,0.9999939,-0.002772984,-0.00017135325,-0.0020973918,0.0,0.0,-0.11662869,52
1771685328076000,1771685328076000,0.0,0.9999937,-0.002860276,-0.00021038787,-0.0020975189,0.0,0.0,-0.11858682,52
1771685328084000,1771685328084000,0.0,0.999994,-0.002756261,-0.00018006252,-0.002097413,0.0,0.0,-0.12047916,52
1771685328092000,1771685328092000,0.0,0.999994,-0.002747436,-0.00022624749,-0.002097538,0.0,0.0,-0.12243877,52
1771685328100000,1771685328100000,0.0,0.9999943,-0.0026400904,-0.00018294474,-0.002097399,0.0,0.0,-0.12435706,52
1771685328108000,1771685328108000,0.0,0.9999941,-0.0027143508,-0.0001525469,-0.00209733,0.0,0.0,-0.12635456,52
1771685328116000,1771685328116000,0.0,0.9999941,-0.0027239278,-3.150057e-05,-0.002097002,0.0,0.0,-0.12839651,52
1771685328124000,1771685328124000,0.0,0.99999344,-0.0029436948,-8.448229e-05,-0.0020971664,0.0,0.0,-0.13047326,52
1771685328132000,1771685328132000,0.0,0.99999315,-0.0030516395,-0.00012498176,-0.0020972996,0.0,0.0,-0.13249704,52
1771685328140000,1771685328140000,0.0,0.99999297,-0.0031037505,-0.00015061117,-0.0020973862,0.0,0.0,-0.13451597,52
1771685328148000,1771685328148000,0.0,0.99999297,-0.0031022138,-0.00017951026,-0.0020974756,0.0,0.0,-0.13653935,52
1771685328156000,1771685328156000,0.0,0.9999932,-0.0030236589,-0.00019131617,-0.0020974963,0.0,0.0,-0.13861896,52
1771685328164000,1771685328164000,0.0,0.9999929,-0.0031108565,-0.0003571184,-0.0020980292,0.0,0.0,-0.14065169,52
1771685328172000,1771685328172000,0.0,0.99999297,-0.0030955253,-0.00027143257,-0.0020977587,0.0,0.0,-0.14272006,52
1771685328180000,1771685328180000,0.0,0.9999932,-0.0030203047,-0.00016453458,-0.002097415,0.0,0.0,-0.14484268,52
1771685328188000,1771685328188000,0.0,0.99999326,-0.0029977113,-0.000118437434,-0.0020972728,0.0,0.0,-0.14692561,52
1771685328196000,1771685328196000,0.0,0.9999934,-0.00295404,-7.568027e-05,-0.0020971415,0.0,0.0,-0.14900239,52
1771685328204000,1771685328204000,0.0,0.9999935,-0.0029242763,-4.32782e-05,-0.0020970441,0.0,0.0,-0.15107693,52
1771685328212000,1771685328212000,0.0,0.9999932,-0.0030244936,4.1837666e-05,-0.0020967915,0.0,0.0,-0.1532366,52
1771685328220000,1771685328220000,0.0,0.9999929,-0.0031058907,-9.692434e-05,-0.0020972197,0.0,0.0,-0.15535511,52
