timestamp,timestamp_sample,pub_timestamp,information_event_changes,publisher_id,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1771684979492000,1771684928340000,1771684979492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684980492000,1771684928340000,1771684980492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684981492000,1771684928340000,1771684981492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684982492000,1771684928340000,1771684982492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684983492000,1771684928340000,1771684983492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684984492000,1771684928340000,1771684984492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684985492000,1771684928340000,1771684985492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684986492000,1771684928340000,1771684986492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684987492000,1771684928340000,1771684987492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684988492000,1771684928340000,1771684988492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684989492000,1771684928340000,1771684989492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684990492000,1771684928340000,1771684990492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684991492000,1771684928340000,1771684991492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684992492000,1771684928340000,1771684992492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684993492000,1771684928340000,1771684993492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684994492000,1771684928340000,1771684994492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684995492000,1771684928340000,1771684995492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684996492000,1771684928340000,1771684996492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684997492000,1771684928340000,1771684997492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684998492000,1771684928340000,1771684998492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771684999492000,1771684928340000,1771684999492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685000492000,1771684928340000,1771685000492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685001492000,1771684928340000,1771685001492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685002492000,1771684928340000,1771685002492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685003492000,1771684928340000,1771685003492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685004492000,1771684928340000,1771685004492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685005492000,1771684928340000,1771685005492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685006492000,1771684928340000,1771685006492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685007492000,1771684928340000,1771685007492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685008492000,1771684928340000,1771685008492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685009492000,1771684928340000,1771685009492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685010492000,1771684928340000,1771685010492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685011492000,1771684928340000,1771685011492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685012492000,1771684928340000,1771685012492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685013492000,1771684928340000,1771685013492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685014492000,1771684928340000,1771685014492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685015492000,1771684928340000,1771685015492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685016492000,1771684928340000,1771685016492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685017492000,1771684928340000,1771685017492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685018492000,1771684928340000,1771685018492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685019492000,1771684928340000,1771685019492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685020492000,1771684928340000,1771685020492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685021492000,1771684928340000,1771685021492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685022492000,1771684928340000,1771685022492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685023492000,1771684928340000,1771685023492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685024492000,1771684928340000,1771685024492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685025492000,1771684928340000,1771685025492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685026492000,1771684928340000,1771685026492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685027492000,1771684928340000,1771685027492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685028492000,1771684928340000,1771685028492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685029492000,1771684928340000,1771685029492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685030492000,1771684928340000,1771685030492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685031492000,1771684928340000,1771685031492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685032492000,1771684928340000,1771685032492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685033492000,1771684928340000,1771685033492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685034492000,1771684928340000,1771685034492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685035492000,1771684928340000,1771685035492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685036492000,1771684928340000,1771685036492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685037492000,1771684928340000,1771685037492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685038492000,1771684928340000,1771685038492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685039492000,1771684928340000,1771685039492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685040492000,1771684928340000,1771685040492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685041492000,1771684928340000,1771685041492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685042492000,1771684928340000,1771685042492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685043492000,1771684928340000,1771685043492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685044492000,1771684928340000,1771685044492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685045492000,1771684928340000,1771685045492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685046492000,1771684928340000,1771685046492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685047492000,1771684928340000,1771685047492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685048492000,1771684928340000,1771685048492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685049492000,1771684928340000,1771685049492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685050492000,1771684928340000,1771685050492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685051492000,1771684928340000,1771685051492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685052492000,1771684928340000,1771685052492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685053492000,1771684928340000,1771685053492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685054492000,1771684928340000,1771685054492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685055492000,1771684928340000,1771685055492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685056492000,1771684928340000,1771685056492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685057492000,1771684928340000,1771685057492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685058492000,1771684928340000,1771685058492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685059492000,1771684928340000,1771685059492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685060492000,1771684928340000,1771685060492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685061492000,1771684928340000,1771685061492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685062492000,1771684928340000,1771685062492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685063492000,1771684928340000,1771685063492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685064492000,1771684928340000,1771685064492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685065492000,1771684928340000,1771685065492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685066492000,1771684928340000,1771685066492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685067492000,1771684928340000,1771685067492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685068492000,1771684928340000,1771685068492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685069492000,1771684928340000,1771685069492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685070492000,1771684928340000,1771685070492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685071492000,1771684928340000,1771685071492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685072492000,1771684928340000,1771685072492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685073492000,1771684928340000,1771685073492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685074492000,1771684928340000,1771685074492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685075492000,1771684928340000,1771685075492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685076492000,1771684928340000,1771685076492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685077492000,1771684928340000,1771685077492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685078492000,1771684928340000,1771685078492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685079492000,1771684928340000,1771685079492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685080492000,1771684928340000,1771685080492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685081492000,1771684928340000,1771685081492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685082492000,1771684928340000,1771685082492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685083492000,1771684928340000,1771685083492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685084492000,1771684928340000,1771685084492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685085492000,1771684928340000,1771685085492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685086492000,1771684928340000,1771685086492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685087492000,1771684928340000,1771685087492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685088492000,1771684928340000,1771685088492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685089492000,1771684928340000,1771685089492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685090492000,1771684928340000,1771685090492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685091492000,1771684928340000,1771685091492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685092492000,1771684928340000,1771685092492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685093492000,1771684928340000,1771685093492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685094492000,1771684928340000,1771685094492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685095492000,1771684928340000,1771685095492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685096492000,1771684928340000,1771685096492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685097492000,1771684928340000,1771685097492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685098492000,1771684928340000,1771685098492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685099492000,1771684928340000,1771685099492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685100492000,1771684928340000,1771685100492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685101492000,1771684928340000,1771685101492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685102492000,1771684928340000,1771685102492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685103492000,1771684928340000,1771685103492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685104492000,1771684928340000,1771685104492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685105492000,1771684928340000,1771685105492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685106492000,1771684928340000,1771685106492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685107492000,1771684928340000,1771685107492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685108492000,1771684928340000,1771685108492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685109492000,1771684928340000,1771685109492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685110492000,1771684928340000,1771685110492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685111492000,1771684928340000,1771685111492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685112492000,1771684928340000,1771685112492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685113492000,1771684928340000,1771685113492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685114492000,1771684928340000,1771685114492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685115492000,1771684928340000,1771685115492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685116492000,1771684928340000,1771685116492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685117492000,1771684928340000,1771685117492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685118492000,1771684928340000,1771685118492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685119492000,1771684928340000,1771685119492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
