timestamp,timestamp_sample,pub_timestamp,device_id,pressure,temperature,error_count,publisher_id
1771684924948000,1771684924948000,1771684924948000,6620428,95597.31,0.0,0,25
1771684924952000,1771684924952000,1771684924952000,6620428,95596.016,0.0,0,25
1771684924956000,1771684924956000,1771684924956000,6620428,95598.58,0.0,0,25
1771684924960000,1771684924960000,1771684924960000,6620428,95597.8,0.0,0,25
1771684924964000,1771684924964000,1771684924964000,6620428,95597.73,0.0,0,25
1771684924968000,1771684924968000,1771684924968000,6620428,95598.67,0.0,0,25
1771684924972000,1771684924972000,1771684924972000,6620428,95597.1,0.0,0,25
1771684924976000,1771684924976000,1771684924976000,6620428,95599.59,0.0,0,25
1771684924980000,1771684924980000,1771684924980000,6620428,95599.24,0.0,0,25
1771684924984000,1771684924984000,1771684924984000,6620428,95596.46,0.0,0,25
1771684924988000,1771684924988000,1771684924988000,6620428,95598.73,0.0,0,25
1771684924992000,1771684924992000,1771684924992000,6620428,95598.29,0.0,0,25
1771684924996000,1771684924996000,1771684924996000,6620428,95596.664,0.0,0,25
1771684925000000,1771684925000000,1771684925000000,6620428,95598.3,0.0,0,25
1771684925004000,1771684925004000,1771684925004000,6620428,95598.53,0.0,0,25
1771684925008000,1771684925008000,1771684925008000,6620428,95598.12,0.0,0,25
1771684925012000,1771684925012000,1771684925012000,6620428,95598.88,0.0,0,25
1771684925016000,1771684925016000,1771684925016000,6620428,95597.516,0.0,0,25
1771684925020000,1771684925020000,1771684925020000,6620428,95600.68,0.0,0,25
1771684925024000,1771684925024000,1771684925024000,6620428,95598.125,0.0,0,25
1771684925028000,1771684925028000,1771684925028000,6620428,95598.51,0.0,0,25
1771684925032000,1771684925032000,1771684925032000,6620428,95600.06,0.0,0,25
1771684925036000,1771684925036000,1771684925036000,6620428,95599.15,0.0,0,25
1771684925040000,1771684925040000,1771684925040000,6620428,95599.31,0.0,0,25
1771684925044000,1771684925044000,1771684925044000,6620428,95598.13,0.0,0,25
1771684925048000,1771684925048000,1771684925048000,6620428,95597.48,0.0,0,25
1771684925052000,1771684925052000,1771684925052000,6620428,95597.39,0.0,0,25
1771684925056000,1771684925056000,1771684925056000,6620428,95598.44,0.0,0,25
1771684925060000,1771684925060000,1771684925060000,6620428,95597.64,0.0,0,25
1771684925064000,1771684925064000,1771684925064000,6620428,95596.09,0.0,0,25
1771684925068000,1771684925068000,1771684925068000,6620428,95601.23,0.0,0,25
1771684925072000,1771684925072000,1771684925072000,6620428,95596.96,0.0,0,25
1771684925076000,1771684925076000,1771684925076000,6620428,95599.83,0.0,0,25
1771684925080000,1771684925080000,1771684925080000,6620428,95596.55,0.0,0,25
1771684925084000,1771684925084000,1771684925084000,6620428,95597.336,0.0,0,25
1771684925088000,1771684925088000,1771684925088000,6620428,95596.414,0.0,0,25
1771684925092000,1771684925092000,1771684925092000,6620428,95598.18,0.0,0,25
1771684925096000,1771684925096000,1771684925096000,6620428,95596.78,0.0,0,25
1771684925100000,1771684925100000,1771684925100000,6620428,95600.54,0.0,0,25
1771684925104000,1771684925104000,1771684925104000,6620428,95598.45,0.0,0,25
1771684925108000,1771684925108000,1771684925108000,6620428,95597.99,0.0,0,25
1771684925112000,1771684925112000,1771684925112000,6620428,95599.4,0.0,0,25
1771684925116000,1771684925116000,1771684925116000,6620428,95598.625,0.0,0,25
1771684925120000,1771684925120000,1771684925120000,6620428,95598.07,0.0,0,25
1771684925124000,1771684925124000,1771684925124000,6620428,95596.98,0.0,0,25
1771684925128000,1771684925128000,1771684925128000,6620428,95597.26,0.0,0,25
1771684925132000,1771684925132000,1771684925132000,6620428,95597.17,0.0,0,25
1771684925136000,1771684925136000,1771684925136000,6620428,95599.04,0.0,0,25
1771684925140000,1771684925140000,1771684925140000,6620428,95598.2,0.0,0,25
1771684925144000,1771684925144000,1771684925144000,6620428,95598.56,0.0,0,25
1771684925148000,1771684925148000,1771684925148000,6620428,95598.96,0.0,0,25
1771684925152000,1771684925152000,1771684925152000,6620428,95597.64,0.0,0,25
1771684925156000,1771684925156000,1771684925156000,6620428,95596.625,0.0,0,25
1771684925160000,1771684925160000,1771684925160000,6620428,95599.67,0.0,0,25
1771684925164000,1771684925164000,1771684925164000,6620428,95598.6,0.0,0,25
1771684925168000,1771684925168000,1771684925168000,6620428,95598.65,0.0,0,25
1771684925172000,1771684925172000,1771684925172000,6620428,95597.04,0.0,0,25
1771684925176000,1771684925176000,1771684925176000,6620428,95598.65,0.0,0,25
1771684925180000,1771684925180000,1771684925180000,6620428,95598.59,0.0,0,25
1771684925184000,1771684925184000,1771684925184000,6620428,95598.01,0.0,0,25
1771684925188000,1771684925188000,1771684925188000,6620428,95601.13,0.0,0,25
1771684925192000,1771684925192000,1771684925192000,6620428,95598.1,0.0,0,25
1771684925196000,1771684925196000,1771684925196000,6620428,95598.03,0.0,0,25
1771684925200000,1771684925200000,1771684925200000,6620428,95598.09,0.0,0,25
1771684925204000,1771684925204000,1771684925204000,6620428,95598.445,0.0,0,25
1771684925208000,1771684925208000,1771684925208000,6620428,95597.98,0.0,0,25
1771684925212000,1771684925212000,1771684925212000,6620428,95598.92,0.0,0,25
1771684925216000,1771684925216000,1771684925216000,6620428,95597.73,0.0,0,25
1771684925220000,1771684925220000,1771684925220000,6620428,95598.11,0.0,0,25
1771684925224000,1771684925224000,1771684925224000,6620428,95597.31,0.0,0,25
1771684925228000,1771684925228000,1771684925228000,6620428,95599.26,0.0,0,25
1771684925232000,1771684925232000,1771684925232000,6620428,95598.56,0.0,0,25
1771684925236000,1771684925236000,1771684925236000,6620428,95599.29,0.0,0,25
1771684925240000,1771684925240000,1771684925240000,6620428,95598.83,0.0,0,25
1771684925244000,1771684925244000,1771684925244000,6620428,95596.87,0.0,0,25
1771684925248000,1771684925248000,1771684925248000,6620428,95597.17,0.0,0,25
1771684925252000,1771684925252000,1771684925252000,6620428,95598.74,0.0,0,25
1771684925256000,1771684925256000,1771684925256000,6620428,95598.22,0.0,0,25
1771684925260000,1771684925260000,1771684925260000,6620428,95599.6,0.0,0,25
1771684925264000,1771684925264000,1771684925264000,6620428,95598.62,0.0,0,25
1771684925268000,1771684925268000,1771684925268000,6620428,95598.5,0.0,0,25
1771684925272000,1771684925272000,1771684925272000,6620428,95598.05,0.0,0,25
1771684925276000,1771684925276000,1771684925276000,6620428,95597.79,0.0,0,25
1771684925280000,1771684925280000,1771684925280000,6620428,95596.75,0.0,0,25
1771684925284000,1771684925284000,1771684925284000,6620428,95597.766,0.0,0,25
1771684925288000,1771684925288000,1771684925288000,6620428,95596.586,0.0,0,25
1771684925292000,1771684925292000,1771684925292000,6620428,95598.9,0.0,0,25
1771684925296000,1771684925296000,1771684925296000,6620428,95595.64,0.0,0,25
1771684925300000,1771684925300000,1771684925300000,6620428,95600.375,0.0,0,25
1771684925304000,1771684925304000,1771684925304000,6620428,95597.445,0.0,0,25
1771684925308000,1771684925308000,1771684925308000,6620428,95598.0,0.0,0,25
1771684925312000,1771684925312000,1771684925312000,6620428,95599.01,0.0,0,25
1771684925316000,1771684925316000,1771684925316000,6620428,95597.516,0.0,0,25
1771684925320000,1771684925320000,1771684925320000,6620428,95598.53,0.0,0,25
1771684925324000,1771684925324000,1771684925324000,6620428,95598.05,0.0,0,25
1771684925328000,1771684925328000,1771684925328000,6620428,95598.79,0.0,0,25
1771684925332000,1771684925332000,1771684925332000,6620428,95599.445,0.0,0,25
1771684925336000,1771684925336000,1771684925336000,6620428,95596.79,0.0,0,25
1771684925340000,1771684925340000,1771684925340000,6620428,95597.586,0.0,0,25
1771684925344000,1771684925344000,1771684925344000,6620428,95598.4,0.0,0,25
1771684925348000,1771684925348000,1771684925348000,6620428,95596.65,0.0,0,25
1771684925352000,1771684925352000,1771684925352000,6620428,95599.086,0.0,0,25
1771684925356000,1771684925356000,1771684925356000,6620428,95600.15,0.0,0,25
1771684925360000,1771684925360000,1771684925360000,6620428,95596.02,0.0,0,25
1771684925364000,1771684925364000,1771684925364000,6620428,95598.9,0.0,0,25
1771684925368000,1771684925368000,1771684925368000,6620428,95597.51,0.0,0,25
1771684925372000,1771684925372000,1771684925372000,6620428,95597.52,0.0,0,25
1771684925376000,1771684925376000,1771684925376000,6620428,95599.086,0.0,0,25
1771684925380000,1771684925380000,1771684925380000,6620428,95599.84,0.0,0,25
1771684925384000,1771684925384000,1771684925384000,6620428,95597.62,0.0,0,25
1771684925388000,1771684925388000,1771684925388000,6620428,95598.42,0.0,0,25
1771684925392000,1771684925392000,1771684925392000,6620428,95599.93,0.0,0,25
1771684925396000,1771684925396000,1771684925396000,6620428,95596.88,0.0,0,25
1771684925400000,1771684925400000,1771684925400000,6620428,95597.13,0.0,0,25
1771684925404000,1771684925404000,1771684925404000,6620428,95598.51,0.0,0,25
1771684925408000,1771684925408000,1771684925408000,6620428,95595.58,0.0,0,25
1771684925412000,1771684925412000,1771684925412000,6620428,95598.45,0.0,0,25
1771684925416000,1771684925416000,1771684925416000,6620428,95599.44,0.0,0,25
1771684925420000,1771684925420000,1771684925420000,6620428,95595.86,0.0,0,25
1771684925424000,1771684925424000,1771684925424000,6620428,95598.51,0.0,0,25
1771684925428000,1771684925428000,1771684925428000,6620428,95598.92,0.0,0,25
1771684925432000,1771684925432000,1771684925432000,6620428,95597.766,0.0,0,25
1771684925436000,1771684925436000,1771684925436000,6620428,95599.58,0.0,0,25
1771684925440000,1771684925440000,1771684925440000,6620428,95598.0,0.0,0,25
1771684925444000,1771684925444000,1771684925444000,6620428,95595.39,0.0,0,25
1771684925448000,1771684925448000,1771684925448000,6620428,95598.34,0.0,0,25
1771684925452000,1771684925452000,1771684925452000,6620428,95597.1,0.0,0,25
1771684925456000,1771684925456000,1771684925456000,6620428,95598.984,0.0,0,25
1771684925460000,1771684925460000,1771684925460000,6620428,95598.31,0.0,0,25
1771684925464000,1771684925464000,1771684925464000,6620428,95599.7,0.0,0,25
1771684925468000,1771684925468000,1771684925468000,6620428,95598.086,0.0,0,25
1771684925472000,1771684925472000,1771684925472000,6620428,95597.67,0.0,0,25
1771684925476000,1771684925476000,1771684925476000,6620428,95598.34,0.0,0,25
1771684925480000,1771684925480000,1771684925480000,6620428,95597.98,0.0,0,25
1771684925484000,1771684925484000,1771684925484000,6620428,95597.414,0.0,0,25
1771684925488000,1771684925488000,1771684925488000,6620428,95598.055,0.0,0,25
1771684925492000,1771684925492000,1771684925492000,6620428,95597.78,0.0,0,25
1771684925496000,1771684925496000,1771684925496000,6620428,95599.44,0.0,0,25
1771684925500000,1771684925500000,1771684925500000,6620428,95597.31,0.0,0,25
1771684925504000,1771684925504000,1771684925504000,6620428,95598.52,0.0,0,25
1771684925508000,1771684925508000,1771684925508000,6620428,95598.4,0.0,0,25
1771684925512000,1771684925512000,1771684925512000,6620428,95599.54,0.0,0,25
1771684925516000,1771684925516000,1771684925516000,6620428,95596.875,0.0,0,25
1771684925520000,1771684925520000,1771684925520000,6620428,95598.086,0.0,0,25
1771684925524000,1771684925524000,1771684925524000,6620428,95598.04,0.0,0,25
1771684925528000,1771684925528000,1771684925528000,6620428,95595.99,0.0,0,25
1771684925532000,1771684925532000,1771684925532000,6620428,95597.23,0.0,0,25
1771684925536000,1771684925536000,1771684925536000,6620428,95598.914,0.0,0,25
1771684925540000,1771684925540000,1771684925540000,6620428,95597.92,0.0,0,25
1771684925544000,1771684925544000,1771684925544000,6620428,95600.36,0.0,0,25
1771684925548000,1771684925548000,1771684925548000,6620428,95598.93,0.0,0,25
1771684925552000,1771684925552000,1771684925552000,6620428,95598.805,0.0,0,25
1771684925556000,1771684925556000,1771684925556000,6620428,95598.56,0.0,0,25
1771684925560000,1771684925560000,1771684925560000,6620428,95597.71,0.0,0,25
1771684925564000,1771684925564000,1771684925564000,6620428,95597.67,0.0,0,25
1771684925568000,1771684925568000,1771684925568000,6620428,95597.445,0.0,0,25
1771684925572000,1771684925572000,1771684925572000,6620428,95598.76,0.0,0,25
1771684925576000,1771684925576000,1771684925576000,6620428,95598.88,0.0,0,25
1771684925580000,1771684925580000,1771684925580000,6620428,95597.99,0.0,0,25
1771684925584000,1771684925584000,1771684925584000,6620428,95599.086,0.0,0,25
1771684925588000,1771684925588000,1771684925588000,6620428,95598.4,0.0,0,25
1771684925592000,1771684925592000,1771684925592000,6620428,95598.3,0.0,0,25
1771684925596000,1771684925596000,1771684925596000,6620428,95597.945,0.0,0,25
1771684925600000,1771684925600000,1771684925600000,6620428,95596.625,0.0,0,25
1771684925604000,1771684925604000,1771684925604000,6620428,95599.11,0.0,0,25
1771684925608000,1771684925608000,1771684925608000,6620428,95597.56,0.0,0,25
1771684925612000,1771684925612000,1771684925612000,6620428,95598.06,0.0,0,25
1771684925616000,1771684925616000,1771684925616000,6620428,95599.46,0.0,0,25
1771684925620000,1771684925620000,1771684925620000,6620428,95597.6,0.0,0,25
1771684925624000,1771684925624000,1771684925624000,6620428,95598.15,0.0,0,25
1771684925628000,1771684925628000,1771684925628000,6620428,95599.54,0.0,0,25
1771684925632000,1771684925632000,1771684925632000,6620428,95597.32,0.0,0,25
1771684925636000,1771684925636000,1771684925636000,6620428,95597.51,0.0,0,25
1771684925640000,1771684925640000,1771684925640000,6620428,95597.06,0.0,0,25
1771684925644000,1771684925644000,1771684925644000,6620428,95597.945,0.0,0,25
1771684925648000,1771684925648000,1771684925648000,6620428,95600.234,0.0,0,25
1771684925652000,1771684925652000,1771684925652000,6620428,95596.01,0.0,0,25
1771684925656000,1771684925656000,1771684925656000,6620428,95599.25,0.0,0,25
1771684925660000,1771684925660000,1771684925660000,6620428,95599.43,0.0,0,25
1771684925664000,1771684925664000,1771684925664000,6620428,95596.695,0.0,0,25
1771684925668000,1771684925668000,1771684925668000,6620428,95599.86,0.0,0,25
1771684925672000,1771684925672000,1771684925672000,6620428,95597.89,0.0,0,25
1771684925676000,1771684925676000,1771684925676000,6620428,95599.15,0.0,0,25
1771684925680000,1771684925680000,1771684925680000,6620428,95598.49,0.0,0,25
1771684925684000,1771684925684000,1771684925684000,6620428,95599.56,0.0,0,25
1771684925688000,1771684925688000,1771684925688000,6620428,95598.48,0.0,0,25
1771684925692000,1771684925692000,1771684925692000,6620428,95595.41,0.0,0,25
1771684925696000,1771684925696000,1771684925696000,6620428,95597.81,0.0,0,25
1771684925700000,1771684925700000,1771684925700000,6620428,95596.81,0.0,0,25
1771684925704000,1771684925704000,1771684925704000,6620428,95598.516,0.0,0,25
1771684925708000,1771684925708000,1771684925708000,6620428,95597.14,0.0,0,25
1771684925712000,1771684925712000,1771684925712000,6620428,95599.0,0.0,0,25
1771684925716000,1771684925716000,1771684925716000,6620428,95597.44,0.0,0,25
1771684925720000,1771684925720000,1771684925720000,6620428,95598.41,0.0,0,25
1771684925724000,1771684925724000,1771684925724000,6620428,95596.38,0.0,0,25
1771684925728000,1771684925728000,1771684925728000,6620428,95596.25,0.0,0,25
1771684925732000,1771684925732000,1771684925732000,6620428,95597.03,0.0,0,25
1771684925736000,1771684925736000,1771684925736000,6620428,95599.14,0.0,0,25
1771684925740000,1771684925740000,1771684925740000,6620428,95600.16,0.0,0,25
1771684925744000,1771684925744000,1771684925744000,6620428,95598.805,0.0,0,25
1771684925748000,1771684925748000,1771684925748000,6620428,95598.266,0.0,0,25
1771684925752000,1771684925752000,1771684925752000,6620428,95598.37,0.0,0,25
1771684925756000,1771684925756000,1771684925756000,6620428,95599.16,0.0,0,25
1771684925760000,1771684925760000,1771684925760000,6620428,95597.46,0.0,0,25
1771684925764000,1771684925764000,1771684925764000,6620428,95601.78,0.0,0,25
1771684925768000,1771684925768000,1771684925768000,6620428,95598.67,0.0,0,25
1771684925772000,1771684925772000,1771684925772000,6620428,95598.37,0.0,0,25
1771684925776000,1771684925776000,1771684925776000,6620428,95598.36,0.0,0,25
1771684925780000,1771684925780000,1771684925780000,6620428,95599.29,0.0,0,25
1771684925784000,1771684925784000,1771684925784000,6620428,95598.95,0.0,0,25
1771684925788000,1771684925788000,1771684925788000,6620428,95601.13,0.0,0,25
1771684925792000,1771684925792000,1771684925792000,6620428,95598.32,0.0,0,25
1771684925796000,1771684925796000,1771684925796000,6620428,95598.266,0.0,0,25
1771684925800000,1771684925800000,1771684925800000,6620428,95598.44,0.0,0,25
1771684925804000,1771684925804000,1771684925804000,6620428,95599.0,0.0,0,25
1771684925808000,1771684925808000,1771684925808000,6620428,95596.89,0.0,0,25
1771684925812000,1771684925812000,1771684925812000,6620428,95596.79,0.0,0,25
1771684925816000,1771684925816000,1771684925816000,6620428,95599.36,0.0,0,25
1771684925820000,1771684925820000,1771684925820000,6620428,95598.47,0.0,0,25
1771684925824000,1771684925824000,1771684925824000,6620428,95598.13,0.0,0,25
1771684925828000,1771684925828000,1771684925828000,6620428,95597.67,0.0,0,25
1771684925832000,1771684925832000,1771684925832000,6620428,95597.41,0.0,0,25
1771684925836000,1771684925836000,1771684925836000,6620428,95597.98,0.0,0,25
1771684925840000,1771684925840000,1771684925840000,6620428,95597.99,0.0,0,25
1771684925844000,1771684925844000,1771684925844000,6620428,95597.52,0.0,0,25
1771684925848000,1771684925848000,1771684925848000,6620428,95599.58,0.0,0,25
1771684925852000,1771684925852000,1771684925852000,6620428,95597.56,0.0,0,25
1771684925856000,1771684925856000,1771684925856000,6620428,95597.56,0.0,0,25
1771684925860000,1771684925860000,1771684925860000,6620428,95597.586,0.0,0,25
1771684925864000,1771684925864000,1771684925864000,6620428,95599.96,0.0,0,25
1771684925868000,1771684925868000,1771684925868000,6620428,95599.0,0.0,0,25
1771684925872000,1771684925872000,1771684925872000,6620428,95599.26,0.0,0,25
1771684925876000,1771684925876000,1771684925876000,6620428,95599.13,0.0,0,25
1771684925880000,1771684925880000,1771684925880000,6620428,95597.79,0.0,0,25
1771684925884000,1771684925884000,1771684925884000,6620428,95598.48,0.0,0,25
1771684925888000,1771684925888000,1771684925888000,6620428,95598.67,0.0,0,25
1771684925892000,1771684925892000,1771684925892000,6620428,95598.695,0.0,0,25
1771684925896000,1771684925896000,1771684925896000,6620428,95599.305,0.0,0,25
1771684925900000,1771684925900000,1771684925900000,6620428,95598.31,0.0,0,25
1771684925904000,1771684925904000,1771684925904000,6620428,95599.01,0.0,0,25
1771684925908000,1771684925908000,1771684925908000,6620428,95597.8,0.0,0,25
1771684925912000,1771684925912000,1771684925912000,6620428,95597.47,0.0,0,25
1771684925916000,1771684925916000,1771684925916000,6620428,95598.68,0.0,0,25
1771684925920000,1771684925920000,1771684925920000,6620428,95598.4,0.0,0,25
1771684925924000,1771684925924000,1771684925924000,6620428,95597.66,0.0,0,25
1771684925928000,1771684925928000,1771684925928000,6620428,95598.66,0.0,0,25
1771684925932000,1771684925932000,1771684925932000,6620428,95599.32,0.0,0,25
1771684925936000,1771684925936000,1771684925936000,6620428,95599.6,0.0,0,25
1771684925940000,1771684925940000,1771684925940000,6620428,95598.25,0.0,0,25
1771684925944000,1771684925944000,1771684925944000,6620428,95597.26,0.0,0,25
1771684925948000,1771684925948000,1771684925948000,6620428,95598.055,0.0,0,25
1771684925952000,1771684925952000,1771684925952000,6620428,95598.12,0.0,0,25
1771684925956000,1771684925956000,1771684925956000,6620428,95598.2,0.0,0,25
1771684925960000,1771684925960000,1771684925960000,6620428,95597.31,0.0,0,25
1771684925964000,1771684925964000,1771684925964000,6620428,95598.23,0.0,0,25
1771684925968000,1771684925968000,1771684925968000,6620428,95597.95,0.0,0,25
1771684925972000,1771684925972000,1771684925972000,6620428,95599.52,0.0,0,25
1771684925976000,1771684925976000,1771684925976000,6620428,95600.46,0.0,0,25
1771684925980000,1771684925980000,1771684925980000,6620428,95596.484,0.0,0,25
1771684925984000,1771684925984000,1771684925984000,6620428,95599.29,0.0,0,25
1771684925988000,1771684925988000,1771684925988000,6620428,95597.65,0.0,0,25
1771684925992000,1771684925992000,1771684925992000,6620428,95597.7,0.0,0,25
1771684925996000,1771684925996000,1771684925996000,6620428,95598.445,0.0,0,25
1771684926000000,1771684926000000,1771684926000000,6620428,95598.33,0.0,0,25
1771684926004000,1771684926004000,1771684926004000,6620428,95598.91,0.0,0,25
1771684926008000,1771684926008000,1771684926008000,6620428,95597.766,0.0,0,25
1771684926012000,1771684926012000,1771684926012000,6620428,95597.016,0.0,0,25
1771684926016000,1771684926016000,1771684926016000,6620428,95597.09,0.0,0,25
1771684926020000,1771684926020000,1771684926020000,6620428,95596.75,0.0,0,25
1771684926024000,1771684926024000,1771684926024000,6620428,95597.21,0.0,0,25
1771684926028000,1771684926028000,1771684926028000,6620428,95597.87,0.0,0,25
1771684926032000,1771684926032000,1771684926032000,6620428,95597.93,0.0,0,25
1771684926036000,1771684926036000,1771684926036000,6620428,95599.125,0.0,0,25
1771684926040000,1771684926040000,1771684926040000,6620428,95597.586,0.0,0,25
1771684926044000,1771684926044000,1771684926044000,6620428,95599.06,0.0,0,25
1771684926048000,1771684926048000,1771684926048000,6620428,95596.88,0.0,0,25
1771684926052000,1771684926052000,1771684926052000,6620428,95599.96,0.0,0,25
1771684926056000,1771684926056000,1771684926056000,6620428,95597.484,0.0,0,25
1771684926060000,1771684926060000,1771684926060000,6620428,95598.34,0.0,0,25
1771684926064000,1771684926064000,1771684926064000,6620428,95599.45,0.0,0,25
1771684926068000,1771684926068000,1771684926068000,6620428,95597.45,0.0,0,25
1771684926072000,1771684926072000,1771684926072000,6620428,95598.03,0.0,0,25
1771684926076000,1771684926076000,1771684926076000,6620428,95597.92,0.0,0,25
1771684926080000,1771684926080000,1771684926080000,6620428,95599.93,0.0,0,25
1771684926084000,1771684926084000,1771684926084000,6620428,95598.31,0.0,0,25
1771684926088000,1771684926088000,1771684926088000,6620428,95598.984,0.0,0,25
1771684926092000,1771684926092000,1771684926092000,6620428,95598.836,0.0,0,25
1771684926096000,1771684926096000,1771684926096000,6620428,95597.66,0.0,0,25
1771684926100000,1771684926100000,1771684926100000,6620428,95595.33,0.0,0,25
1771684926104000,1771684926104000,1771684926104000,6620428,95598.11,0.0,0,25
1771684926108000,1771684926108000,1771684926108000,6620428,95600.35,0.0,0,25
1771684926112000,1771684926112000,1771684926112000,6620428,95597.15,0.0,0,25
1771684926116000,1771684926116000,1771684926116000,6620428,95597.11,0.0,0,25
1771684926120000,1771684926120000,1771684926120000,6620428,95601.35,0.0,0,25
1771684926124000,1771684926124000,1771684926124000,6620428,95596.305,0.0,0,25
1771684926128000,1771684926128000,1771684926128000,6620428,95597.61,0.0,0,25
1771684926132000,1771684926132000,1771684926132000,6620428,95598.99,0.0,0,25
1771684926136000,1771684926136000,1771684926136000,6620428,95598.18,0.0,0,25
1771684926140000,1771684926140000,1771684926140000,6620428,95596.08,0.0,0,25
1771684926144000,1771684926144000,1771684926144000,6620428,95597.555,0.0,0,25
1771684926148000,1771684926148000,1771684926148000,6620428,95598.83,0.0,0,25
1771684926152000,1771684926152000,1771684926152000,6620428,95597.65,0.0,0,25
1771684926156000,1771684926156000,1771684926156000,6620428,95599.516,0.0,0,25
1771684926160000,1771684926160000,1771684926160000,6620428,95598.01,0.0,0,25
1771684926164000,1771684926164000,1771684926164000,6620428,95597.87,0.0,0,25
1771684926168000,1771684926168000,1771684926168000,6620428,95600.484,0.0,0,25
1771684926172000,1771684926172000,1771684926172000,6620428,95597.42,0.0,0,25
1771684926176000,1771684926176000,1771684926176000,6620428,95598.37,0.0,0,25
1771684926180000,1771684926180000,1771684926180000,6620428,95596.8,0.0,0,25
1771684926184000,1771684926184000,1771684926184000,6620428,95597.695,0.0,0,25
1771684926188000,1771684926188000,1771684926188000,6620428,95598.12,0.0,0,25
1771684926192000,1771684926192000,1771684926192000,6620428,95597.94,0.0,0,25
1771684926196000,1771684926196000,1771684926196000,6620428,95597.46,0.0,0,25
1771684926200000,1771684926200000,1771684926200000,6620428,95598.89,0.0,0,25
1771684926204000,1771684926204000,1771684926204000,6620428,95598.36,0.0,0,25
1771684926208000,1771684926208000,1771684926208000,6620428,95599.33,0.0,0,25
1771684926212000,1771684926212000,1771684926212000,6620428,95598.2,0.0,0,25
1771684926216000,1771684926216000,1771684926216000,6620428,95598.51,0.0,0,25
1771684926220000,1771684926220000,1771684926220000,6620428,95600.32,0.0,0,25
1771684926224000,1771684926224000,1771684926224000,6620428,95597.8,0.0,0,25
1771684926228000,1771684926228000,1771684926228000,6620428,95600.47,0.0,0,25
1771684926232000,1771684926232000,1771684926232000,6620428,95597.98,0.0,0,25
1771684926236000,1771684926236000,1771684926236000,6620428,95596.59,0.0,0,25
1771684926240000,1771684926240000,1771684926240000,6620428,95598.86,0.0,0,25
1771684926244000,1771684926244000,1771684926244000,6620428,95595.47,0.0,0,25
1771684926248000,1771684926248000,1771684926248000,6620428,95598.56,0.0,0,25
1771684926252000,1771684926252000,1771684926252000,6620428,95599.53,0.0,0,25
