timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771684925164000,1771684925012000,0,1771684925012000,0,0.0012867706,0.0028412794,-0.9999952,1.0,1.0,1.0,-0.0010363848,-0.0029247603,-4.827976e-06,0.0007767155,0.00022147164,-7.852392e-06,1.0003546,1.0003579,1.0,1.7179405e-05,0.0001368186,3.7294967e-10,6.4475724e-05,2.3941613e-05,-2.5001299e-09,0,0,0,1
1771684925172000,1771684925020000,0,1771684925020000,0,0.004592368,0.0014571442,-0.9999884,1.0,1.0,1.0,-0.004425633,-0.001563946,-1.1563301e-05,0.00069478876,0.00019335482,-7.91177e-06,1.0003545,1.0003579,1.0,0.00031326854,3.912083e-05,2.161471e-09,5.8526995e-05,2.2948503e-05,-2.4947966e-09,0,0,0,1
1771684925180000,1771684925028000,0,1771684925028000,0,0.0043249344,0.0028605298,-0.9999866,1.0,1.0,1.0,-0.004185266,-0.0029187275,-1.3530254e-05,0.00061793753,0.00014434566,-8.00025e-06,1.0003546,1.0003579,1.0,0.00028016383,0.00013625473,2.9290845e-09,5.3193282e-05,2.0441366e-05,-2.5016358e-09,0,0,0,1
1771684925188000,1771684925036000,0,1771684925036000,0,0.00014081223,-0.002058612,-0.99999785,1.0,1.0,1.0,2.2881984e-05,0.0020141327,-2.1457672e-06,0.00060856657,0.00017379112,-7.908054e-06,1.0003543,1.0003576,1.0,8.374396e-09,6.488449e-05,7.366907e-11,5.2355725e-05,2.1141259e-05,-2.4634002e-09,0,0,0,1
1771684925196000,1771684925044000,0,1771684925044000,0,-0.00028996676,-0.0043825735,-0.9999904,1.0,1.0,1.0,0.0005102232,0.004355588,-9.596348e-06,0.00060701784,0.00023964618,-7.934641e-06,1.0003544,1.0003576,1.0,4.163768e-06,0.0003034298,1.4734383e-09,5.1596795e-05,2.5586749e-05,-2.4478102e-09,0,0,0,1
1771684925204000,1771684925052000,0,1771684925052000,0,0.0035815244,-0.0003382775,-0.99999356,1.0,1.0,1.0,-0.0034337747,0.00023527317,-6.4373016e-06,0.0005433833,0.00023957732,-7.9110605e-06,1.0003545,1.0003576,1.0,0.00018858607,8.853394e-07,6.6302164e-10,4.781439e-05,2.519775e-05,-2.4197033e-09,0,0,0,1
1771684925212000,1771684925060000,0,1771684925060000,0,0.0017187508,0.0020900134,-0.99999636,1.0,1.0,1.0,-0.0017184145,-0.0022059977,-3.6358833e-06,0.00050776446,0.00020106434,-7.843735e-06,1.000351,1.0003542,1.0,4.72306e-05,7.7835226e-05,2.1151436e-10,4.631762e-05,2.3575185e-05,-2.3849287e-09,0,0,0,1
1771684925220000,1771684925068000,0,1771684925068000,0,-0.00030196577,-0.0006184519,-0.99999976,1.0,1.0,1.0,0.00037756667,0.00047628456,-2.3841858e-07,0.0005057141,0.00020539851,-7.7239665e-06,1.0003507,1.0003539,1.0,2.2801057e-06,3.6282672e-06,9.094947e-13,4.5624114e-05,2.326106e-05,-2.3473852e-09,0,0,0,1
1771684925228000,1771684925076000,0,1771684925076000,0,-0.004007965,0.0025443162,-0.9999887,1.0,1.0,1.0,0.004121782,-0.0027504796,-1.1444092e-05,0.00056266005,0.00015884925,-7.779735e-06,1.0003507,1.0003539,1.0,0.00027173007,0.000120999386,2.0305038e-09,4.9184837e-05,2.0989242e-05,-2.342395e-09,0,0,0,1
1771684925236000,1771684925084000,0,1771684925084000,0,-0.0016509932,0.00013145538,-0.9999986,1.0,1.0,1.0,0.0017782735,-0.00032910338,-1.3709068e-06,0.00058180356,0.00015116495,-7.678808e-06,1.0003507,1.0003539,1.0,5.057837e-05,1.7323326e-06,3.007017e-11,4.920678e-05,2.0631422e-05,-2.3059803e-09,0,0,0,1
1771684925244000,1771684925092000,0,1771684925092000,0,-0.0008512151,0.0018951185,-0.9999978,1.0,1.0,1.0,0.0009863954,-0.0021010828,-2.3245811e-06,0.0005881751,0.00011569648,-7.59449e-06,1.0003507,1.0003539,1.0,1.5562156e-05,7.060779e-05,8.645884e-11,4.8676946e-05,1.9194584e-05,-2.2710271e-09,0,0,0,1
1771684925252000,1771684925100000,0,1771684925100000,0,-0.0027062346,-0.00019291803,-0.9999963,1.0,1.0,1.0,0.0029337455,-4.4174085e-05,-3.695488e-06,0.0006251132,0.00011317883,-7.533088e-06,1.0003507,1.0003538,1.0,0.00013766153,3.121078e-08,2.185061e-10,5.0078277e-05,1.8891815e-05,-2.2387039e-09,0,0,0,1
1771684925260000,1771684925108000,0,1771684925108000,0,0.00020554128,-0.0017491075,-0.99999845,1.0,1.0,1.0,8.59344e-05,0.0015313069,-1.5497208e-06,0.0006166222,0.00013551155,-7.4388618e-06,1.0003507,1.0003538,1.0,1.18114116e-07,3.7505142e-05,3.842615e-11,4.9291502e-05,1.9184938e-05,-2.2040538e-09,0,0,0,1
1771684925268000,1771684925116000,0,1771684925116000,0,-0.0044739083,-0.0026104369,-0.99998647,1.0,1.0,1.0,0.0047696214,0.002425212,-1.3530254e-05,0.00068202376,0.00017156983,-7.5347893e-06,1.0003507,1.0003538,1.0,0.000363861,9.407316e-05,2.9290845e-09,5.4245353e-05,2.036428e-05,-2.2154716e-09,0,0,0,1
