timestamp,pub_timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],publisher_id,reset_integral
1771684925400000,1771684925400000,-0.0025819428,-0.0005523103,-6.802846e-05,0.0,0.0,-0.001,53,0
1771684925404000,1771684925404000,-0.0025786164,-0.000569456,-7.354375e-05,0.0,0.0,-0.001,53,0
1771684925408000,1771684925408000,-0.002660463,-0.0005444302,8.7123364e-05,0.0,0.0,-0.001,53,0
1771684925412000,1771684925412000,-0.002806223,-0.00047681123,0.00017709564,0.0,0.0,-0.001,53,0
1771684925416000,1771684925416000,-0.0029249955,-0.00043117697,-2.4538487e-05,0.0,0.0,-0.001,53,0
1771684925420000,1771684925420000,-0.0029713442,-0.00043658176,-0.00011781603,0.0,0.0,-0.001,53,0
1771684925424000,1771684925424000,-0.0029749929,-0.00048067264,-6.328244e-05,0.0,0.0,-0.001,53,0
1771684925428000,1771684925428000,-0.0029743703,-0.0004779574,-7.8954734e-05,0.0,0.0,-0.001,53,0
1771684925432000,1771684925432000,-0.0029694475,-0.00045852753,2.0783395e-05,0.0,0.0,-0.001,53,0
1771684925436000,1771684925436000,-0.0029645176,-0.000498802,8.021295e-05,0.0,0.0,-0.001,53,0
1771684925440000,1771684925440000,-0.0028785483,-0.00054355536,5.8999285e-06,0.0,0.0,-0.001,53,0
1771684925444000,1771684925444000,-0.002686072,-0.00060099387,-8.9757144e-05,0.0,0.0,-0.001,53,0
1771684925448000,1771684925448000,-0.0025532048,-0.0007013375,-7.4645504e-05,0.0,0.0,-0.001,53,0
1771684925452000,1771684925452000,-0.0025055385,-0.0007208028,-6.28978e-05,0.0,0.0,-0.001,53,0
1771684925456000,1771684925456000,-0.002389598,-0.0006552947,1.5052967e-05,0.0,0.0,-0.001,53,0
1771684925460000,1771684925460000,-0.0022523548,-0.00067073165,-8.820556e-06,0.0,0.0,-0.001,53,0
1771684925464000,1771684925464000,-0.0022172604,-0.00072475785,2.6077032e-07,0.0,0.0,-0.001,53,0
1771684925468000,1771684925468000,-0.0022077167,-0.00072343706,7.1992166e-05,0.0,0.0,-0.001,53,0
1771684925472000,1771684925472000,-0.0022151181,-0.00071387325,8.991361e-05,0.0,0.0,-0.001,53,0
1771684925476000,1771684925476000,-0.0023120185,-0.00075539073,0.00011705328,0.0,0.0,-0.001,53,0
1771684925480000,1771684925480000,-0.0023917472,-0.00084380986,-6.79763e-05,0.0,0.0,-0.001,53,0
1771684925484000,1771684925484000,-0.002407568,-0.00088959606,-0.00013908837,0.0,0.0,-0.001,53,0
1771684925488000,1771684925488000,-0.0023721717,-0.0009696068,4.849024e-05,0.0,0.0,-0.001,53,0
1771684925492000,1771684925492000,-0.0022813615,-0.0011391471,0.00013257563,0.0,0.0,-0.001,53,0
1771684925496000,1771684925496000,-0.0022204043,-0.0013259201,3.8007274e-06,0.0,0.0,-0.001,53,0
1771684925500000,1771684925500000,-0.002300092,-0.0015339463,-4.032813e-05,0.0,0.0,-0.001,53,0
1771684925504000,1771684925504000,-0.0024351939,-0.0017165837,-5.6815334e-05,0.0,0.0,-0.001,53,0
1771684925508000,1771684925508000,-0.0024424654,-0.0017884349,-0.00011990219,0.0,0.0,-0.001,53,0
1771684925512000,1771684925512000,-0.0023304108,-0.001809357,-3.2844022e-05,0.0,0.0,-0.001,53,0
1771684925516000,1771684925516000,-0.0022396464,-0.0019453507,-6.609224e-05,0.0,0.0,-0.001,53,0
1771684925520000,1771684925520000,-0.0023236778,-0.0021454438,-0.00012828596,0.0,0.0,-0.001,53,0
1771684925524000,1771684925524000,-0.0025185102,-0.0022176958,-0.0002837507,0.0,0.0,-0.001,53,0
1771684925528000,1771684925528000,-0.0026792206,-0.002183655,-7.137284e-05,0.0,0.0,-0.001,53,0
1771684925532000,1771684925532000,-0.0028057734,-0.0021369096,-0.00010445807,0.0,0.0,-0.001,53,0
1771684925536000,1771684925536000,-0.0029195298,-0.0021755935,-6.232411e-05,0.0,0.0,-0.001,53,0
1771684925540000,1771684925540000,-0.0029736161,-0.002286735,-0.00012520235,0.0,0.0,-0.001,53,0
1771684925544000,1771684925544000,-0.0029424895,-0.002287264,-2.5816262e-06,0.0,0.0,-0.001,53,0
1771684925548000,1771684925548000,-0.0028729835,-0.0022409603,9.1595575e-06,0.0,0.0,-0.001,53,0
1771684925552000,1771684925552000,-0.0028205272,-0.0022416508,-3.5360456e-05,0.0,0.0,-0.001,53,0
1771684925556000,1771684925556000,-0.0028489975,-0.0022296004,-1.75694e-05,0.0,0.0,-0.001,53,0
1771684925560000,1771684925560000,-0.0029753158,-0.0022049032,0.00010501873,0.0,0.0,-0.001,53,0
1771684925564000,1771684925564000,-0.0031315105,-0.0022142315,0.0001289444,0.0,0.0,-0.001,53,0
1771684925568000,1771684925568000,-0.0031726493,-0.0022278228,-5.9885904e-05,0.0,0.0,-0.001,53,0
1771684925572000,1771684925572000,-0.0030987333,-0.0021689876,-7.562991e-05,0.0,0.0,-0.001,53,0
1771684925576000,1771684925576000,-0.0030078015,-0.0021189577,2.6676804e-05,0.0,0.0,-0.001,53,0
1771684925580000,1771684925580000,-0.0029594705,-0.0021413807,4.9781054e-05,0.0,0.0,-0.001,53,0
1771684925584000,1771684925584000,-0.003000681,-0.0022280395,2.8423965e-06,0.0,0.0,-0.001,53,0
1771684925588000,1771684925588000,-0.0030717673,-0.002314634,-5.7493336e-05,0.0,0.0,-0.001,53,0
1771684925592000,1771684925592000,-0.003129994,-0.0022993113,-3.558211e-05,0.0,0.0,-0.001,53,0
1771684925596000,1771684925596000,-0.0032350072,-0.0022074068,4.4565648e-05,0.0,0.0,-0.001,53,0
1771684925600000,1771684925600000,-0.0033654538,-0.0020685322,9.3101524e-05,0.0,0.0,-0.001,53,0
1771684925604000,1771684925604000,-0.0033936568,-0.001950935,0.00016467646,0.0,0.0,-0.001,53,0
1771684925608000,1771684925608000,-0.0033664468,-0.0019870256,6.036833e-05,0.0,0.0,-0.001,53,0
1771684925612000,1771684925612000,-0.0034032098,-0.0020911947,6.0498714e-05,0.0,0.0,-0.001,53,0
1771684925616000,1771684925616000,-0.003387884,-0.0020400174,-3.972836e-05,0.0,0.0,-0.001,53,0
1771684925620000,1771684925620000,-0.0031978348,-0.0018780871,-2.9375777e-05,0.0,0.0,-0.001,53,0
1771684925624000,1771684925624000,-0.0030590473,-0.0018231977,0.000105644576,0.0,0.0,-0.001,53,0
1771684925628000,1771684925628000,-0.0030694082,-0.0018662936,0.00018392131,0.0,0.0,-0.001,53,0
1771684925632000,1771684925632000,-0.00308834,-0.0018499616,-7.5362623e-06,0.0,0.0,-0.001,53,0
1771684925636000,1771684925636000,-0.0031925093,-0.0017995144,-6.32368e-07,0.0,0.0,-0.001,53,0
1771684925640000,1771684925640000,-0.003305142,-0.001817575,4.3111853e-05,0.0,0.0,-0.001,53,0
1771684925644000,1771684925644000,-0.0032942109,-0.0019123215,7.07861e-05,0.0,0.0,-0.001,53,0
1771684925648000,1771684925648000,-0.003240633,-0.0020158677,-1.0339543e-05,0.0,0.0,-0.001,53,0
1771684925652000,1771684925652000,-0.0031444626,-0.0021023399,-3.6136247e-05,0.0,0.0,-0.001,53,0
1771684925656000,1771684925656000,-0.003078084,-0.0021976805,-3.989786e-05,0.0,0.0,-0.001,53,0
1771684925660000,1771684925660000,-0.0031395627,-0.0022631607,-0.00012805779,0.0,0.0,-0.001,53,0
1771684925664000,1771684925664000,-0.003273457,-0.0023246175,-3.3359043e-05,0.0,0.0,-0.001,53,0
1771684925668000,1771684925668000,-0.003385951,-0.002394729,4.3007545e-05,0.0,0.0,-0.001,53,0
1771684925672000,1771684925672000,-0.003349371,-0.002409697,8.938555e-05,0.0,0.0,-0.001,53,0
1771684925676000,1771684925676000,-0.0031977866,-0.00241182,0.00012436137,0.0,0.0,-0.001,53,0
1771684925680000,1771684925680000,-0.0030803888,-0.002435403,6.1737373e-06,0.0,0.0,-0.001,53,0
1771684925684000,1771684925684000,-0.0030397177,-0.0024333843,2.7706847e-06,0.0,0.0,-0.001,53,0
1771684925688000,1771684925688000,-0.0030587525,-0.0024699026,-2.3221597e-05,0.0,0.0,-0.001,53,0
1771684925692000,1771684925692000,-0.003116136,-0.0024893784,-4.4083223e-05,0.0,0.0,-0.001,53,0
1771684925696000,1771684925696000,-0.0031181553,-0.0023769657,3.98783e-05,0.0,0.0,-0.001,53,0
1771684925700000,1771684925700000,-0.002971015,-0.0022773661,0.000102939084,0.0,0.0,-0.001,53,0
1771684925704000,1771684925704000,-0.0028836238,-0.0022290496,-9.179115e-06,0.0,0.0,-0.001,53,0
1771684925708000,1771684925708000,-0.0030263534,-0.0021508732,-3.082957e-05,0.0,0.0,-0.001,53,0
1771684925712000,1771684925712000,-0.0032201565,-0.002085749,3.6077574e-05,0.0,0.0,-0.001,53,0
1771684925716000,1771684925716000,-0.0033713498,-0.0021058451,6.2597916e-05,0.0,0.0,-0.001,53,0
1771684925720000,1771684925720000,-0.0034288156,-0.0022581643,-3.5073608e-05,0.0,0.0,-0.001,53,0
1771684925724000,1771684925724000,-0.0032647308,-0.0024530627,-8.873362e-05,0.0,0.0,-0.001,53,0
1771684925728000,1771684925728000,-0.0029429523,-0.0025629771,1.2777746e-06,0.0,0.0,-0.001,53,0
1771684925732000,1771684925732000,-0.0026765924,-0.0026004314,-5.1788986e-05,0.0,0.0,-0.001,53,0
1771684925736000,1771684925736000,-0.0025594023,-0.0025741388,-0.00015323516,0.0,0.0,-0.001,53,0
1771684925740000,1771684925740000,-0.0025401406,-0.0024882695,-0.00021755416,0.0,0.0,-0.001,53,0
1771684925744000,1771684925744000,-0.0025633925,-0.0024238764,5.018525e-05,0.0,0.0,-0.001,53,0
1771684925748000,1771684925748000,-0.0025482539,-0.0024106584,0.00010278914,0.0,0.0,-0.001,53,0
1771684925752000,1771684925752000,-0.0024692265,-0.0023635079,2.3821369e-05,0.0,0.0,-0.001,53,0
1771684925756000,1771684925756000,-0.0024072765,-0.0022524048,2.3273751e-05,0.0,0.0,-0.001,53,0
1771684925760000,1771684925760000,-0.0024220198,-0.0021372498,-2.3384579e-05,0.0,0.0,-0.001,53,0
1771684925764000,1771684925764000,-0.0024964155,-0.0020860129,-3.8281083e-05,0.0,0.0,-0.001,53,0
1771684925768000,1771684925768000,-0.002651779,-0.0021286982,6.9364905e-06,0.0,0.0,-0.001,53,0
1771684925772000,1771684925772000,-0.002828445,-0.0021330367,7.484108e-06,0.0,0.0,-0.001,53,0
1771684925776000,1771684925776000,-0.002860191,-0.0021290292,5.343184e-05,0.0,0.0,-0.001,53,0
1771684925780000,1771684925780000,-0.0027683605,-0.0022145123,0.00011823326,0.0,0.0,-0.001,53,0
