timestamp,pub_timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed,publisher_id
1771684928364000,1771684928364000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012872985,nan,14
1771684928388000,1771684928388000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012809242,nan,14
1771684928404000,1771684928404000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012700198,nan,14
1771684928428000,1771684928428000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.01267641,nan,14
1771684928444000,1771684928444000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012624607,nan,14
1771684928468000,1771684928468000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012613259,nan,14
1771684928484000,1771684928484000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012678792,nan,14
1771684928508000,1771684928508000,-0.00092011626,0.0012167434,0.001739502,-0.004028377,0.0054241265,-0.0051816143,0.0,0.0,0.0,0.0,0.0,0.0,0.012553718,0.0,14
1771684928524000,1771684928524000,-0.00091738586,0.001214013,0.012941888,0.00051196845,-0.00051196845,0.70051193,0.06399803,-0.06399803,0.06399803,4.0,-4.0,4.0,0.012559782,0.0,14
1771684928548000,1771684928548000,-0.00089615164,0.0012777292,0.017674977,-0.0010333033,0.0010338231,0.6988481,-0.065194726,0.06526232,-0.09599533,0.0,0.0,-4.0,0.012533958,0.0,14
1771684928564000,1771684928564000,-0.0008421189,0.0013536005,0.010861214,0.00051196694,-0.00051196694,0.69948804,0.06399793,-0.06399793,-0.06399793,4.0,-4.0,-4.0,0.012578638,0.005585054,14
1771684928588000,1771684928588000,-0.0008330454,0.0014265637,0.015691344,-0.0010337881,0.0010341809,0.6988481,-0.06525767,0.06530881,-0.095995374,0.0,0.0,-4.0,0.015590202,0.0,14
1771684928604000,1771684928604000,-0.00080651056,0.0015100286,0.008511306,0.00051196193,-0.00051196193,0.69948804,0.06399762,-0.06399762,-0.06399762,4.0,-4.0,-4.0,0.015634883,0.005585054,14
1771684928628000,1771684928628000,-0.0008123747,0.0015959226,0.013097243,-0.001033846,0.0010342286,0.6988481,-0.06526649,0.06531632,-0.09599477,0.0,0.0,-4.0,0.015771268,0.0030052587,14
1771684928644000,1771684928644000,-0.000795969,0.0016930926,0.00668022,0.000511959,-0.000511959,0.69948804,0.06399744,-0.06399744,-0.06399744,4.0,-4.0,-4.0,0.015739525,-0.005585054,14
1771684928668000,1771684928668000,-0.00080948125,0.0017846655,0.011937397,-0.001033868,0.0010342485,0.6988481,-0.0652715,0.06532109,-0.09599375,0.0,0.0,-4.0,0.015563665,-0.00837758,14
1771684928684000,1771684928684000,-0.0008167389,0.0019018874,0.005886664,0.00051195,-0.00051195,0.69948804,0.063996874,-0.063996874,-0.063996874,4.0,-4.0,-4.0,0.015323243,-0.005585054,14
1771684928708000,1771684928708000,-0.0008513988,0.0020085387,0.010655475,-0.001033945,0.0010342908,0.6988482,-0.065283775,0.06532884,-0.0959927,0.0,0.0,-4.0,0.015083158,0.0,14
1771684928724000,1771684928724000,-0.0008871416,0.0021414205,0.0039335038,0.00051194674,-0.00051194674,0.69948804,0.06399667,-0.06399667,-0.06399667,4.0,-4.0,-4.0,0.015120143,0.002307044,14
1771684928748000,1771684928748000,-0.0009288307,0.0022528355,0.008915824,-0.0010339658,0.0010343023,0.6988482,-0.065288305,0.065332174,-0.09599184,0.0,0.0,-4.0,0.015031906,-0.0058240057,14
1771684928764000,1771684928764000,-0.0009743231,0.0024012546,0.0026822365,0.0005119425,-0.0005119425,0.69948804,0.063996404,-0.063996404,-0.063996404,4.0,-4.0,-4.0,0.01493864,-0.005585054,14
1771684928788000,1771684928788000,-0.0010286769,0.0025169402,0.00787831,-0.0010340358,0.0010343366,0.6988482,-0.06529641,0.06533563,-0.09599232,0.0,0.0,-4.0,0.014825819,-0.0011372434,14
1771684928804000,1771684928804000,-0.0010806508,0.0026521129,0.002285535,0.000511945,-0.000511945,0.69948804,0.06399656,-0.06399656,-0.06399656,4.0,-4.0,-4.0,0.014868647,0.005585054,14
