timestamp,pub_timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],publisher_id,gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1771684950228000,1771684950228000,1771684950076000,1310988,0.00013708074,-0.00017821656,-0.00013827009,0.15,1.6199081e-07,1.6126155e-07,2.3029697e-06,1310988,-0.009149001,-0.005808749,0.00080239563,0.4,0.02562327,0.025431253,3.763551e-05,197388,7.860769e-05,0.0009777788,-0.00017948239,0.5,0.00064428657,0.0015268279,0.0006403976,160,1,1,1,0,1,0
1771684951228000,1771684951228000,1771684951076000,1310988,0.00016039371,-0.00018173948,-0.00013716042,0.15,1.6052354e-07,1.6005583e-07,2.2864956e-06,1310988,-0.009267506,-0.005710057,0.001108687,0.4,0.025599055,0.025406314,3.6341e-05,197388,0.0001236779,0.00034848877,-0.00024688465,0.5,0.00064280553,0.00151782,0.0006389608,160,1,1,1,0,1,0
1771684951684000,1771684951684000,1771684951532000,1310988,0.0001730052,-0.00018957908,-0.00012855993,0.15,1.5973326e-07,1.5936833e-07,2.2767547e-06,1310988,-0.008888094,-0.0047853775,0.001260566,0.4,0.02556475,0.025378352,3.575917e-05,197388,9.402956e-05,-2.1804604e-07,-0.0002677496,0.5,0.00064223923,0.001511281,0.0006384049,160,1,1,1,0,1,0
1771684952052000,1771684952052000,1771684951900000,1310988,0.00018313232,-0.00019390645,-0.00013041192,0.15,1.5924807e-07,1.5894479e-07,2.2693407e-06,1310988,-0.008612887,-0.003744855,0.0013725342,0.4,0.025519423,0.025340028,3.5320838e-05,197388,6.811089e-05,-0.00030933172,-0.00028528195,0.5,0.0006418704,0.0015063651,0.00063804054,160,1,1,1,0,1,0
1771684952468000,1771684952468000,1771684952316000,1310988,0.00019022936,-0.00019902171,-0.00011903635,0.15,1.5868426e-07,1.584308e-07,2.2593686e-06,1310988,-0.008171102,-0.002758432,0.0014872047,0.4,0.025452979,0.025283333,3.4833552e-05,197388,7.886612e-05,-0.0005380518,-0.00022376984,0.5,0.0006414617,0.0015006992,0.0006376318,160,1,1,1,0,1,0
1771684953036000,1771684953036000,1771684952884000,1310988,0.00019664076,-0.00020423948,-0.00010554647,0.15,1.5793059e-07,1.5767326e-07,2.242193e-06,1310988,-0.00769504,-0.0018346185,0.0016308693,0.4,0.025347535,0.025194166,3.4186352e-05,197388,9.9480545e-05,-0.00074349117,-0.00019845739,0.5,0.00064091635,0.0014943718,0.0006370734,160,1,1,1,0,1,0
1771684954036000,1771684954036000,1771684953884000,1310988,0.00020220637,-0.00020078804,-0.00011438973,0.15,1.5691494e-07,1.5656082e-07,2.2121158e-06,1310988,-0.0082352655,-0.001193387,0.0018404501,0.4,0.025168443,0.025034586,3.3128013e-05,197388,0.00012519977,-0.00077367644,-0.0002637605,0.5,0.0006401843,0.0014875702,0.0006363406,160,1,1,1,0,1,0
1771684954700000,1771684954700000,1771684954548000,1310988,0.00019657411,-0.0001931732,-0.000116659416,0.15,1.5613526e-07,1.5576443e-07,2.1870828e-06,1310988,-0.009089327,-0.0018209285,0.0019606429,0.4,0.025073908,0.024944749,3.2442276e-05,197388,0.00017041403,-0.00063696544,-0.00028334427,0.5,0.0006397286,0.0014852303,0.00063588866,160,1,1,1,0,1,0
1771684955220000,1771684955220000,1771684955068000,1310988,0.00018825635,-0.00018682373,-0.000107477026,0.15,1.5563103e-07,1.5527517e-07,2.165148e-06,1310988,-0.009844109,-0.0025376433,0.0020402262,0.4,0.025021916,0.024891399,3.1935768e-05,197388,0.00017644718,-0.0005656753,-0.00024192542,0.5,0.0006393937,0.0014824808,0.00063555443,160,1,1,1,0,1,0
1771684955900000,1771684955900000,1771684955748000,1310988,0.00017920115,-0.00018163997,-0.00011361443,0.15,1.5505033e-07,1.5475175e-07,2.1357566e-06,1310988,-0.01058958,-0.0033010575,0.0021166787,0.4,0.024978034,0.024841083,3.130248e-05,197388,0.00013874083,-0.0006082111,-0.00012187282,0.5,0.0006390024,0.0014749594,0.0006351673,160,1,1,1,0,1,0
